time_s,phase,requested_cm_s,measured_cm_s,forward_cm,sideways_cm
1.944999999999999929e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.084337398167318867e+01,2.562636334789895045e+03,-1.202313710679485670e+00
1.946000000000000085e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.995743035750972183e+01,2.563223416071643442e+03,-1.205862821092038795e+00
1.946999999999999886e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.017953232286861009e+01,2.563823732862482757e+03,-1.212112304238047500e+00
1.948000000000000043e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.111215924104218544e+01,2.564430908341697886e+03,-1.214734766333368299e+00
1.949000000000000199e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.314766596200102811e+01,2.565054407510569945e+03,-1.215406939264641828e+00
1.950000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.553944741731372403e+01,2.565700771225831886e+03,-1.213346381186611422e+00
1.951000000000000156e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.716501309084318905e+01,2.566367673411621126e+03,-1.207949846406413563e+00
1.951999999999999957e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.787307483928759666e+01,2.567044663736870007e+03,-1.197997708562645647e+00
1.953000000000000114e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.830146190004752782e+01,2.567725721190749482e+03,-1.175579988663317144e+00
1.953999999999999915e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.860794370257895025e+01,2.568411676892950709e+03,-1.142022288607237313e+00
1.955000000000000071e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.794804571946723115e+01,2.569092831742088492e+03,-1.106556601981560917e+00
1.955999999999999872e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.761635582436636582e+01,2.569761139772799652e+03,-1.066824995534614295e+00
1.957000000000000028e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.716270569324710493e+01,2.570434590601032141e+03,-1.029600443861580450e+00
1.958000000000000185e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.643238908462321035e+01,2.571099806931337753e+03,-9.919441970422286925e-01
1.958999999999999986e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.601826516658418598e+01,2.571762047119387262e+03,-9.528988465356278414e-01
1.960000000000000142e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.556655284017139707e+01,2.572419888439878832e+03,-9.126479792029051907e-01
1.960999999999999943e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.491635015520859042e+01,2.573072017138008960e+03,-8.710089849921028859e-01
1.962000000000000099e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.424508670298946811e+01,2.573717502658313606e+03,-8.288749377102078153e-01
1.962999999999999901e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.375205924216103170e+01,2.574357276827579881e+03,-7.879979021770310288e-01
1.964000000000000057e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.353803642913064209e+01,2.574993758813743170e+03,-7.499571262338707855e-01
1.965000000000000213e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.360152717841789638e+01,2.575629475740605358e+03,-7.156046122086984207e-01
1.966000000000000014e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.403966961561474136e+01,2.576267927213561961e+03,-6.855062404794670661e-01
1.967000000000000171e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.402217861568919943e+01,2.576893120877361071e+03,-6.565886544581071016e-01
1.967999999999999972e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.441316634896297444e+01,2.577536962936383588e+03,-6.258518503154875123e-01
1.969000000000000128e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.448557710814280597e+01,2.578181443654540089e+03,-5.920136100431582227e-01
1.969999999999999929e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.442476509926279959e+01,2.578826691639423188e+03,-5.548033172602424568e-01
1.971000000000000085e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.387011977699401655e+01,2.579467417817264959e+03,-5.140536305718891308e-01
1.971999999999999886e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.328838574260124972e+01,2.580102766503798193e+03,-4.695682817985187829e-01
1.973000000000000043e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.283972886776020061e+01,2.580733574376022716e+03,-4.221278502047619008e-01
1.974000000000000199e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.246975159024800206e+01,2.581360364895489965e+03,-3.714905490432272028e-01
1.975000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.184405898769057330e+01,2.581981444678611751e+03,-3.173841824145511303e-01
1.976000000000000156e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.121225593104551166e+01,2.582596354998328025e+03,-2.616863647019314620e-01
1.976999999999999957e+01,4.000000000000000000e+00,6.000000000000000000e+01,6.059237995713032632e+01,2.583205146165512815e+03,-2.040153463531551858e-01
1.978000000000000114e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.994175640037286712e+01,2.583807322188014950e+03,-1.411566486864943848e-01
1.978999999999999915e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.514045840906203466e+01,2.584378416835662847e+03,-7.063134682073811399e-02
1.980000000000000071e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.933439705140145293e+01,2.584974515268697814e+03,-1.617154488778871704e-02
1.980999999999999872e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.827283141062564908e+01,2.585560328484718866e+03,4.013379114147438281e-02
1.982000000000000028e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.753423014401792557e+01,2.586138791270338970e+03,9.054195829980439536e-02
1.983000000000000185e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.701704299649682639e+01,2.586711249986039093e+03,1.353359253949660002e-01
1.983999999999999986e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.665243552449810238e+01,2.587279450935894147e+03,1.738772684465977048e-01
1.985000000000000142e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.635644738719405211e+01,2.587844379035402198e+03,2.065867413634885907e-01
1.985999999999999943e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.639995556786785613e+01,2.588408407216656997e+03,2.347944144086688556e-01
1.987000000000000099e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.679209460067005466e+01,2.588974950338942108e+03,2.594803912842067461e-01
1.987999999999999901e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.718654371678998416e+01,2.589545218175683203e+03,2.828617496746119175e-01
1.989000000000000057e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.767324891099675455e+01,2.590119874988197807e+03,3.053104065268053002e-01
1.990000000000000213e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.820204577248681233e+01,2.590699803933884596e+03,3.247844971709044626e-01
1.991000000000000014e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.865026498538595945e+01,2.591284825746658043e+03,3.386349751302616395e-01
1.992000000000000171e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.873699864435273099e+01,2.591871583625288167e+03,3.473194252700923523e-01
1.992999999999999972e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.863737201316724423e+01,2.592458354090233115e+03,3.528896320715032564e-01
1.994000000000000128e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.850962521937276506e+01,2.593043944009352344e+03,3.567394084776178143e-01
1.994999999999999929e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.844922387529437913e+01,2.593613999837700703e+03,3.636220164276467992e-01
1.996000000000000085e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.816915170302166871e+01,2.594199195189420607e+03,3.648539842128729060e-01
1.996999999999999886e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.749110302269543382e+01,2.594777023098915379e+03,3.655755144492114361e-01
1.998000000000000043e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.665013633700182538e+01,2.595332704292111885e+03,3.629294329209290515e-01
1.999000000000000199e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.616595242532316234e+01,2.595898688908703662e+03,3.621288823335448992e-01
2.000000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+01,5.538893326615195178e+01,2.596455906442218748e+03,3.602776385987675467e-01
2.001000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,6.896921626573181641e+01,2.597109109367974270e+03,3.668511373519999230e-01
2.001999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,6.991511836457038953e+01,2.597792023212951790e+03,3.801759673433139364e-01
2.003000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.399140728327839156e+01,2.598517267319817165e+03,3.835221235196159539e-01
2.003999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.622624769697540614e+01,2.599275056875326300e+03,3.918097723926621256e-01
2.005000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.666171119444098281e+01,2.600040622066338074e+03,3.951423797374190028e-01
2.005999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.748533616248695921e+01,2.600810659287049930e+03,4.063008324075860767e-01
2.007000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.943414435240366345e+01,2.601597797445309880e+03,4.123736351782795739e-01
2.008000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,7.737158372354883795e+01,2.602382070791494698e+03,4.037043312764204139e-01
2.008999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,8.539975119421471561e+01,2.603218710735854074e+03,4.077170828356285193e-01
2.010000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,8.964100764715519176e+01,2.604099517077127985e+03,4.037766235132290160e-01
2.010999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,9.465215797893594640e+01,2.605027927190074024e+03,3.986071300024704445e-01
2.012000000000000099e+01,5.000000000000000000e+00,1.200000000000000000e+02,9.597012992715349355e+01,2.605985531224594524e+03,3.972740317623317252e-01
2.012999999999999901e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.033382070468316272e+02,2.606998447293175559e+03,3.856386569499877237e-01
2.014000000000000057e+01,5.000000000000000000e+00,1.200000000000000000e+02,9.868478024285802519e+01,2.608004615349410869e+03,3.814722596664397725e-01
2.015000000000000213e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.050396045333376236e+02,2.609030947455206388e+03,3.699671066198412239e-01
2.016000000000000014e+01,5.000000000000000000e+00,1.200000000000000000e+02,9.741211355442345621e+01,2.610036462462566760e+03,3.642551055552381567e-01
2.017000000000000171e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.123873371881475691e+02,2.611102931493719097e+03,3.526999112691611704e-01
2.017999999999999972e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.076018949810084990e+02,2.612190374360004171e+03,3.432587730215512223e-01
2.019000000000000128e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.134557375205949938e+02,2.613305876004775200e+03,3.349390634374148634e-01
2.019999999999999929e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.095036110069370920e+02,2.614418355804380553e+03,3.200294995800859743e-01
2.021000000000000085e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.106308073125739782e+02,2.615522091033356446e+03,3.095181083283060630e-01
2.021999999999999886e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.141177525176066325e+02,2.616651357132213434e+03,2.847121381054931732e-01
2.023000000000000043e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.107791034270218802e+02,2.617773849718634210e+03,2.548474551914652886e-01
2.024000000000000199e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.182912383498829314e+02,2.618928774891223384e+03,2.329788271306001413e-01
2.025000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.136048386082181025e+02,2.620086010726540280e+03,2.090036634113929814e-01
2.026000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.181645833135168431e+02,2.621263206497789270e+03,1.930928576685245757e-01
2.026999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.180291841207206716e+02,2.622444722078567338e+03,1.768213258410589739e-01
2.028000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.130539042126776934e+02,2.623594819319594990e+03,1.606729497812067198e-01
2.028999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.182677991562335507e+02,2.624759415033160622e+03,1.421563892977920074e-01
2.030000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.132245757373339359e+02,2.625911340264599403e+03,1.242979078294950829e-01
2.030999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.175814431595632641e+02,2.627080800645753698e+03,1.051440389337346126e-01
2.032000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.177893072862943740e+02,2.628258781412137523e+03,8.506067071550879599e-02
2.033000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.178179716520028109e+02,2.629439309309759665e+03,6.399736357728991187e-02
2.033999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.144356218467888766e+02,2.630599957108549006e+03,3.189288083314650857e-02
2.035000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.190399171093474990e+02,2.631786017013826950e+03,1.190816259181269772e-02
2.035999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.186908078794439092e+02,2.632976286403763879e+03,-1.022890060444598369e-02
2.037000000000000099e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.142152544827823988e+02,2.634137617541437976e+03,-2.896423019462875809e-02
2.037999999999999901e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.202597942242037448e+02,2.635318477835045087e+03,-4.272538847678182539e-02
2.039000000000000057e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.168908666984055316e+02,2.636499879582458561e+03,-4.758451122321268045e-02
2.040000000000000213e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.232153526185974783e+02,2.637723767741235861e+03,-4.098276149814946562e-02
2.041000000000000014e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.233750238414359757e+02,2.638958732949956811e+03,-2.645480272323636264e-02
2.042000000000000171e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.234833822897399784e+02,2.640186913357984395e+03,-1.656717456756754553e-02
2.042999999999999972e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.227712425622755603e+02,2.641420090696221450e+03,-7.630169084526320852e-03
2.044000000000000128e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.217438534414438891e+02,2.642641445901355382e+03,-3.632616085468253105e-03
2.044999999999999929e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.171878258332172891e+02,2.643833424867782924e+03,-4.894988024051846742e-03
2.046000000000000085e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.226359507794258121e+02,2.645040884342374284e+03,-5.727741534169868663e-03
2.046999999999999886e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.214977452319185574e+02,2.646242895906316335e+03,-5.925508690774980956e-03
2.048000000000000043e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.175673152380289679e+02,2.647437425837287719e+03,3.899162281842939899e-03
2.049000000000000199e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.231810115841253150e+02,2.648649951693346793e+03,5.524393597877516431e-03
2.050000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.213953263779450396e+02,2.649868246293773154e+03,5.706750122985236595e-03
2.051000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.167362222161394811e+02,2.651055531513226924e+03,-6.588141458019697305e-03
2.051999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.209227041147389770e+02,2.652266786074542324e+03,-7.716858143479136609e-03
2.053000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.207679083925815604e+02,2.653474107847725918e+03,-1.896009362250965918e-02
2.053999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.178634571190215752e+02,2.654665863456880288e+03,-3.738960648278574772e-02
2.055000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.238209114903702641e+02,2.655883693655427578e+03,-6.225842032941181214e-02
2.055999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.185006472558372224e+02,2.657086527855690292e+03,-8.700495494977829314e-02
2.057000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.225302666953654125e+02,2.658308487339643762e+03,-1.155350314049783944e-01
2.058000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.217199328164995933e+02,2.659529496924208161e+03,-1.419920072861548532e-01
2.058999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.215772978233785437e+02,2.660745663450325992e+03,-1.653065340386456750e-01
2.060000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.186563818292417380e+02,2.661944856272712059e+03,-1.971283548034234168e-01
2.060999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.182125428301331453e+02,2.663146147818582449e+03,-2.037476369268987342e-01
2.062000000000000099e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.241904977084808905e+02,2.664368525473415502e+03,-2.134691122490823267e-01
2.062999999999999901e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.188477709079472646e+02,2.665579158507671764e+03,-2.200178445094638224e-01
2.064000000000000057e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.220084990617185952e+02,2.666796840395680647e+03,-2.240686202559740992e-01
2.065000000000000213e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.210334414136201815e+02,2.668011084671340996e+03,-2.267383138571844592e-01
2.066000000000000014e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.209435401066052691e+02,2.669220730520320558e+03,-2.281686533863623578e-01
2.067000000000000171e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.173379323507008962e+02,2.670410684164273789e+03,-2.365720383863092746e-01
2.067999999999999972e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.234688050999801447e+02,2.671623520848803764e+03,-2.423193006469133992e-01
2.069000000000000128e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.217046804596476193e+02,2.672845496363014718e+03,-2.500257707186277489e-01
2.069999999999999929e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.205636945213605031e+02,2.674055896604101690e+03,-2.620400543857668296e-01
2.071000000000000085e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.165449214527729112e+02,2.675238514429215684e+03,-2.691308521808357113e-01
2.071999999999999886e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.214645857385037573e+02,2.676452839797426805e+03,-2.899842561487113168e-01
2.073000000000000043e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.212075783489343195e+02,2.677666874786725657e+03,-3.102990922790755390e-01
2.074000000000000199e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.201211404899805757e+02,2.678860121453187730e+03,-3.387856120199785326e-01
2.075000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.167233170649030711e+02,2.680044036085399512e+03,-3.595377261100796695e-01
2.076000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.230001902245437577e+02,2.681253409674392060e+03,-3.777656469525017546e-01
2.076999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.181305140484064253e+02,2.682454400874936709e+03,-3.930620895310772411e-01
2.078000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.220443784018709437e+02,2.683671276977753678e+03,-4.032946978415114514e-01
2.078999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.201223027487196902e+02,2.684879825489866562e+03,-4.133557045475120817e-01
2.080000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.191148353005172140e+02,2.686075322702293761e+03,-4.246314792535776927e-01
2.080999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.186691527336189580e+02,2.687263463918367506e+03,-4.375928412413663260e-01
2.082000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.100728185118458526e+02,2.688403311110646882e+03,-4.532706123102930862e-01
2.083000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.212919581421455746e+02,2.689595830875172396e+03,-4.519116184020578464e-01
2.083999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.202463109039570952e+02,2.690785157737370355e+03,-4.567375075246969396e-01
2.085000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.213481321220124016e+02,2.691997181799869850e+03,-4.601456340841379999e-01
2.085999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.215511196440680806e+02,2.693212243436288190e+03,-4.611622876587573305e-01
2.087000000000000099e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.221168975452088432e+02,2.694432368643866539e+03,-4.649895430772016391e-01
2.087999999999999901e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.188631548240861804e+02,2.695621572617491438e+03,-4.683439171908000409e-01
2.089000000000000057e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.237493259606628442e+02,2.696844055020252654e+03,-4.804458199366540838e-01
2.090000000000000213e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.226367864965670833e+02,2.698066192673029036e+03,-4.993231601966745536e-01
2.091000000000000014e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.214476110425089814e+02,2.699285697752281067e+03,-5.161350788061394024e-01
2.092000000000000171e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.207449035220766973e+02,2.700495531099970322e+03,-5.286153771131425483e-01
2.092999999999999972e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.206096795723970843e+02,2.701702222089199950e+03,-5.365220630723268602e-01
2.094000000000000128e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.162556837884455803e+02,2.702881997128118655e+03,-5.397244150191898848e-01
2.094999999999999929e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.221745522745980423e+02,2.704074165641442050e+03,-5.502246692713708143e-01
2.096000000000000085e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.216246419597170529e+02,2.705277428272595444e+03,-5.545738554400695408e-01
2.096999999999999886e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.222761430158267615e+02,2.706500480466098907e+03,-5.560460274835956618e-01
2.098000000000000043e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.227623693499194246e+02,2.707726286770122897e+03,-5.485646967967974241e-01
2.099000000000000199e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.219432416402476349e+02,2.708949750385113930e+03,-5.307871195747615456e-01
2.100000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.175886371383825235e+02,2.710144505620435666e+03,-4.993129655744409368e-01
2.101000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.183926470582901089e+02,2.711327826430953337e+03,-4.808115699160130929e-01
2.101999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.219856736026165862e+02,2.712543330068468549e+03,-4.524620186240734809e-01
2.103000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.210510634603608082e+02,2.713758627076508219e+03,-4.278766841524150322e-01
2.103999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.206838934707755300e+02,2.714967506375026460e+03,-4.039579952472220903e-01
2.105000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.212909938266110430e+02,2.716178503175086917e+03,-3.848359220182053786e-01
2.105999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.211343461688796168e+02,2.717390299968690670e+03,-3.698600691524550066e-01
2.107000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.164615226909252215e+02,2.718574322514297364e+03,-3.484104493006827119e-01
2.108000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.210962581257065409e+02,2.719768208733031770e+03,-3.321022589207190956e-01
2.108999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.164609698625246068e+02,2.720941690282237687e+03,-3.156695038766212380e-01
2.110000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.228163431143532307e+02,2.722145674794046954e+03,-2.987119825163467302e-01
2.110999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.234048985015914184e+02,2.723367886352527876e+03,-2.837039926180643379e-01
2.112000000000000099e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.225518811473465917e+02,2.724596909564853831e+03,-2.672443526718723539e-01
2.112999999999999901e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.227956329369735329e+02,2.725823435859409983e+03,-2.495260577325612572e-01
2.114000000000000057e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.228099769380749109e+02,2.727043315593410171e+03,-2.367636033868251166e-01
2.115000000000000213e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.223612512016778027e+02,2.728269317646547734e+03,-2.185560077875102203e-01
2.116000000000000014e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.221264523095333203e+02,2.729492063039389905e+03,-1.974322472988850052e-01
2.117000000000000171e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.183421648815232317e+02,2.730692005434479142e+03,-1.651967259036469238e-01
2.117999999999999972e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.247999084946345079e+02,2.731915759317992524e+03,-1.348933066725253871e-01
2.119000000000000128e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.237886429549772060e+02,2.733157551735006109e+03,-1.008334004842937476e-01
2.119999999999999929e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.189096302140545021e+02,2.734366327606728646e+03,-6.506081021071931370e-02
2.121000000000000085e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.244807091308640707e+02,2.735590543173001151e+03,-2.447912933814681488e-02
2.121999999999999886e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.230054175180322034e+02,2.736821701181013395e+03,1.354224920887462692e-02
2.123000000000000043e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.225975082180031279e+02,2.738049407380199682e+03,4.501921638492641792e-02
2.124000000000000199e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.188954815160406611e+02,2.739254661638670768e+03,7.862941151030977682e-02
2.125000000000000000e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.245337784604552951e+02,2.740478193929011923e+03,1.034617078164261350e-01
2.126000000000000156e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.191752575190384533e+02,2.741681908776051387e+03,1.223888741771875094e-01
2.126999999999999957e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.235169588694521110e+02,2.742922454102327265e+03,1.457598303187880306e-01
2.128000000000000114e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.223481542272539286e+02,2.744150002843122365e+03,1.678194875458104418e-01
2.128999999999999915e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.223793460426381188e+02,2.745373642474686676e+03,1.906675631426724693e-01
2.130000000000000071e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.224640200899312532e+02,2.746596728524578793e+03,2.169303155497026847e-01
2.130999999999999872e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.179720995187163481e+02,2.747795728480932667e+03,2.473313884868690027e-01
2.132000000000000028e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.232493121773308218e+02,2.749009576292215570e+03,2.791186052848009802e-01
2.133000000000000185e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.183160451108361571e+02,2.750211733271221419e+03,3.172056496845534479e-01
2.133999999999999986e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.191981904493173943e+02,2.751419446038356000e+03,3.704217600699092339e-01
2.135000000000000142e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.236126977104374589e+02,2.752655272930252067e+03,4.130451347954907093e-01
2.135999999999999943e+01,5.000000000000000000e+00,1.200000000000000000e+02,1.227998503440988429e+02,2.753886827656974674e+03,4.647997631818728270e-01
