time_s,phase_idx,phase_name,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s
6.429999999999907,4,CURVE LEFT,2.0829330471925616,-5.411260651571012,-79.03375478246056,-121.42575246291108,144.88115045166595
6.439999999999907,4,CURVE LEFT,2.075463965589777,-5.423284635386313,-72.12124027214647,-119.38103486882659,139.47510453390836
6.449999999999907,4,CURVE LEFT,2.067917840908457,-5.435446381525419,-77.66523557942767,-122.96741960307345,145.44028018897077
6.459999999999907,4,CURVE LEFT,2.060515872361459,-5.447593063482503,-71.73557246071542,-120.39696922924125,140.1478596192372
6.4699999999999065,4,CURVE LEFT,2.0530328872942225,-5.459844072263934,-77.06775450262543,-123.75336836888964,145.78866542609902
6.479999999999906,4,CURVE LEFT,2.0456305861097523,-5.472148165578272,-72.32342927498341,-124.72986040399621,144.18119328988058
6.489999999999906,4,CURVE LEFT,2.0381580952422467,-5.484077472620804,-76.31252776478837,-114.8662387872146,137.90523814189584
6.499999999999906,4,CURVE LEFT,2.030676040499859,-5.496515862944017,-72.51875345636728,-127.51007413874333,146.68942910016796
6.509999999999906,4,CURVE LEFT,2.02314194431789,-5.508969968658611,-77.15548580619945,-123.92157714984116,145.97782801951357
6.519999999999905,4,CURVE LEFT,2.0157165567702453,-5.521376232554908,-72.56841948633215,-124.02853909576103,143.6984830016413
6.529999999999905,4,CURVE LEFT,2.008210893692593,-5.5335657543298415,-76.91590990913072,-120.48662129895682,142.9443357016561
6.539999999999905,4,CURVE LEFT,2.0008406921159065,-5.54569303358037,-71.79616100116458,-121.9577361956131,141.52165259232913
6.549999999999905,4,CURVE LEFT,1.9933818638602343,-5.557470418139409,-76.6730030581596,-114.94053082498428,138.16683764306728
6.559999999999905,4,CURVE LEFT,1.9859480942226382,-5.569470069413726,-73.11750111906728,-123.14087238059588,143.21258122298826
6.569999999999904,4,CURVE LEFT,1.978301399938044,-5.581358180826302,-78.97448583716243,-116.38986819048289,140.65408216842533
6.579999999999904,4,CURVE LEFT,1.9708536048341898,-5.5935264095506465,-71.85568258213691,-124.64195338509269,143.87096879842173
6.589999999999904,4,CURVE LEFT,1.963380736980009,-5.605680114164873,-76.23584711266732,-121.50315930312475,143.43961135483633
6.599999999999904,4,CURVE LEFT,1.956088417632757,-5.617950882022858,-71.08325802889091,-123.27021568749359,142.29678720070623
6.6099999999999035,4,CURVE LEFT,1.9487789017402268,-5.629969245208171,-75.71922449714556,-120.11280584474319,141.9876300469379
6.619999999999903,4,CURVE LEFT,1.9415210159240623,-5.642182574876364,-70.79671761987541,-123.15608072661215,142.05490292731253
6.629999999999903,4,CURVE LEFT,1.9341788153647075,-5.6543882502891085,-75.49962986854085,-121.44889842656256,143.00359799428887
6.639999999999903,4,CURVE LEFT,1.9268880887571331,-5.666693166317464,-70.38398937340601,-125.3774444105382,143.78250772271755
6.649999999999903,4,CURVE LEFT,1.9195707441529273,-5.678883386528549,-75.67884902792237,-118.88318254705459,140.92728367036443
6.659999999999902,4,CURVE LEFT,1.9123784593160118,-5.691306731934215,-69.89763198033032,-127.57722410210626,145.470364906591
6.669999999999902,4,CURVE LEFT,1.9050926100394714,-5.703666144261106,-75.1454748156346,-120.61293702753228,142.10673088800064
6.679999999999902,4,CURVE LEFT,1.8979687021153462,-5.716267183899176,-69.56119186950829,-126.53983852119717,144.39906560389232
6.689999999999902,4,CURVE LEFT,1.8908770935513037,-5.728801817268281,-72.15492906709544,-124.52424175462144,143.91879854015244
