time_s,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s,phase,drift_m
2.06,2.5237804641732606,-0.07718314619925191,153.5292438508532,-3.534076472428052,153.56991376544985,OPEN-LOOP ROTATING HEADING,0.17189738214027006
2.07,2.538854913853306,-0.07754936773424198,148.50321884036674,-3.408063924273022,148.5423202513741,OPEN-LOOP ROTATING HEADING,0.17729441563769166
2.08,2.5542726108915565,-0.07809990207205017,157.23513561281547,-6.505514136391072,157.36965903680183,OPEN-LOOP ROTATING HEADING,0.1827462136416944
2.09,2.5695938539006433,-0.07876054906865959,150.27077594969197,-6.409358516682392,150.40740002113554,OPEN-LOOP ROTATING HEADING,0.18815390684534083
2.1,2.585054300434566,-0.0796090772599422,157.63618666425464,-9.475760283858378,157.9207313148115,OPEN-LOOP ROTATING HEADING,0.1935393323423087
2.11,2.6000685242952035,-0.08027724034352805,145.22845617621843,-4.78089543096474,145.3071279891307,OPEN-LOOP ROTATING HEADING,0.1990033991462652
2.12,2.615330922448213,-0.08114187143235985,157.28517589998526,-10.848505949498588,157.65886159434748,OPEN-LOOP ROTATING HEADING,0.2044800773009814
2.13,2.6302649752129974,-0.08195684955016325,144.8240542847344,-6.0577821438164845,144.95069307861084,OPEN-LOOP ROTATING HEADING,0.20995634693623755
2.14,2.6456064933313157,-0.08286239394347658,158.33179887857077,-10.684049781803335,158.69186323143424,OPEN-LOOP ROTATING HEADING,0.21561121687746532
2.15,2.660790324680237,-0.08374250088036982,147.53429940546107,-7.388496348520674,147.7191909649939,OPEN-LOOP ROTATING HEADING,0.22131303980588513
2.16,2.676242234867682,-0.0847868030252105,156.9065928563439,-12.267135717149038,157.3853916362298,OPEN-LOOP ROTATING HEADING,0.22707343623102538
2.17,2.6915170475946795,-0.08570093230674077,151.0417112980779,-7.60865295561515,151.23323097669675,OPEN-LOOP ROTATING HEADING,0.2329647999509361
2.18,2.7066699986492795,-0.08671098292704014,151.34809387107273,-11.373601263405543,151.7748474685644,OPEN-LOOP ROTATING HEADING,0.23880490161520473
2.19,2.7218884041380567,-0.08765583948015603,152.8858250703866,-8.032800032611734,153.09670598617328,OPEN-LOOP ROTATING HEADING,0.24482034200600866
2.2,2.737205292540204,-0.08874954976380342,150.7756182926222,-10.779471817360736,151.1604580708321,OPEN-LOOP ROTATING HEADING,0.2508359603832293
2.21,2.752631923478299,-0.0898699931043513,156.64781522047363,-11.452603175746273,157.06591015509622,OPEN-LOOP ROTATING HEADING,0.2569673446536136
2.22,2.7679816422842167,-0.09107503269769718,150.7661724315402,-12.023871780368726,151.24487509415866,OPEN-LOOP ROTATING HEADING,0.2630770020738269
2.23,2.7834083741955244,-0.09236525601917739,156.85239602459356,-12.971504296545472,157.3878459804671,OPEN-LOOP ROTATING HEADING,0.2692363856591986
2.24,2.7985012288102684,-0.09361002929239531,146.4204048831171,-11.719807124558969,146.88869543015488,OPEN-LOOP ROTATING HEADING,0.27536362277541215
2.25,2.8138825602483184,-0.09490593646718695,158.3666076239898,-13.612478530278699,158.95056458555925,OPEN-LOOP ROTATING HEADING,0.28167057179269017
2.2600000000000002,2.828984155338674,-0.09603089554157522,146.99529115986135,-9.74822353649189,147.31817092704426,OPEN-LOOP ROTATING HEADING,0.2880755512042934
2.27,2.844508418615261,-0.09730100017316304,160.1116652751425,-14.18179338060584,160.73851007356475,OPEN-LOOP ROTATING HEADING,0.2946467065583498
2.2800000000000002,2.85993760135165,-0.09846719827682912,149.9001883778545,-9.744171828252899,150.21656153811665,OPEN-LOOP ROTATING HEADING,0.30134660531671154
2.29,2.8754749925994947,-0.0996899728526086,155.11535461799357,-10.98637128134263,155.5039343302844,OPEN-LOOP ROTATING HEADING,0.3081369616744456
2.3000000000000003,2.891024992164836,-0.10098237213043729,155.2220725484294,-13.792305074063188,155.8336275823864,OPEN-LOOP ROTATING HEADING,0.31495902054466907
2.31,2.9064672240792575,-0.10224318461840048,153.73746053301463,-11.5204295235766,154.16850219012937,OPEN-LOOP ROTATING HEADING,0.3218370978729972
2.32,2.92179985101545,-0.1035972141006755,153.00468554776862,-14.809026433100051,153.7196833963296,OPEN-LOOP ROTATING HEADING,0.3286611662972043
2.33,2.937055525451866,-0.10494025092417918,152.53144506577755,-12.310030133048091,153.02737851682247,OPEN-LOOP ROTATING HEADING,0.3355354425745558
2.34,2.9518920574200824,-0.10615392117566459,145.10386263858464,-11.72855340739631,145.57709269547664,OPEN-LOOP ROTATING HEADING,0.34237579462155576
2.35,2.967079023571755,-0.10745184693077733,156.0228346461526,-13.414930198617053,156.59848429424358,OPEN-LOOP ROTATING HEADING,0.3494079033768531
2.36,2.9823738462067926,-0.10870278760844722,151.0364900389068,-11.847386233851598,151.50043525959538,OPEN-LOOP ROTATING HEADING,0.35661560020987926
2.37,2.997970906585723,-0.11012844178121636,157.72308377053753,-13.7532363419274,158.32157990610415,OPEN-LOOP ROTATING HEADING,0.36392016059127696
2.38,3.013405068395127,-0.1114641592101893,152.23864334443013,-12.791137927991231,152.7750560034114,OPEN-LOOP ROTATING HEADING,0.3712906811139889
2.39,3.0288681385477756,-0.11290458448526298,156.15266022549875,-15.303189531226208,156.90073583424868,OPEN-LOOP ROTATING HEADING,0.37866839946458297
2.4,3.044144691959009,-0.11433056844005299,150.77327982044008,-13.380287154647169,151.36582835023745,OPEN-LOOP ROTATING HEADING,0.3860315594963275
2.41,3.059502202579814,-0.11576692343006484,155.19238895170386,-14.805910619626234,155.8970576303905,OPEN-LOOP ROTATING HEADING,0.3935077256402777
2.42,3.074613642568614,-0.11694636058565024,148.29904955054656,-9.392995892587656,148.5962195664265,OPEN-LOOP ROTATING HEADING,0.401130146475027
2.43,3.090086377579934,-0.11824258720427737,158.68477135528926,-15.259265177744775,159.41675518541066,OPEN-LOOP ROTATING HEADING,0.4089361835995442
2.44,3.105244989221772,-0.1194025548044339,146.51364612670173,-8.877452153087411,146.78234791033537,OPEN-LOOP ROTATING HEADING,0.4167456095217603
2.45,3.120834183393703,-0.1207698471958014,161.66456029510277,-16.538962572052156,162.50836082604692,OPEN-LOOP ROTATING HEADING,0.4247085427248196
2.46,3.136419220831808,-0.1220996943716546,153.58783483462554,-11.216471978192324,153.99685793166623,OPEN-LOOP ROTATING HEADING,0.4327738948617461
2.47,3.1521532565507435,-0.1235614956011815,159.44068888432452,-16.580424074178826,160.30047952014235,OPEN-LOOP ROTATING HEADING,0.4408950110623753
2.48,3.1674055079318872,-0.12472408745627163,149.74149845702675,-11.032205921518601,150.14734738799262,OPEN-LOOP ROTATING HEADING,0.4490430914308918
2.49,3.1828786039303507,-0.1262180447213318,157.602144078682,-16.66337289448532,158.48061021594503,OPEN-LOOP ROTATING HEADING,0.45712766020810225
2.5,3.198259157967105,-0.12767930659639126,151.45842263414298,-13.000834989596823,152.0153791471422,OPEN-LOOP ROTATING HEADING,0.4652536444652182
2.5100000000000002,3.2138127029127985,-0.12920167022968382,157.95380519644294,-16.547953967350104,158.81825888902503,OPEN-LOOP ROTATING HEADING,0.4735066337086784
2.52,3.229309414323865,-0.13072519579714947,152.89710119058623,-14.000860511982244,153.5367957447346,OPEN-LOOP ROTATING HEADING,0.4817947380710019
2.5300000000000002,3.2449237764787653,-0.13241398758395784,158.05243760942486,-18.43018508798931,159.1233633275098,OPEN-LOOP ROTATING HEADING,0.4900956139806367
2.54,3.2599469296008117,-0.13383062738730275,144.85297840964338,-10.789087946372875,145.25422462998856,OPEN-LOOP ROTATING HEADING,0.4983122471936441
2.5500000000000003,3.2754661013223716,-0.13556123979200713,157.2942702143399,-19.272403628763417,158.47054295323073,OPEN-LOOP ROTATING HEADING,0.5066591003497831
2.56,3.2909934102094724,-0.13725050169170006,153.83508258418317,-14.981375114626585,154.56284881564395,OPEN-LOOP ROTATING HEADING,0.515112417692047
2.57,3.3066549889353505,-0.13908602010685428,158.02454576627318,-20.212525039333713,159.31196826699073,OPEN-LOOP ROTATING HEADING,0.5236063820748491
2.58,3.3222412887010044,-0.14080192888436907,154.8086617507947,-15.255893777561369,155.55855504607968,OPEN-LOOP ROTATING HEADING,0.5322139332571445
2.59,3.337861207284065,-0.14265589799515857,156.87215039158363,-20.899049697480773,158.25814938491288,OPEN-LOOP ROTATING HEADING,0.5408049860663637
2.6,3.3530895657795727,-0.14442668676671347,149.98645578782023,-15.91302790318147,150.82825125565563,OPEN-LOOP ROTATING HEADING,0.5492742328677185
2.61,3.3685948415244886,-0.14641258010768332,157.82002217356998,-21.958775263757296,159.3403502253912,OPEN-LOOP ROTATING HEADING,0.557824215177317
2.62,3.3842606808237443,-0.14841745800357778,156.2761674366278,-18.60923610971204,157.38025345407198,OPEN-LOOP ROTATING HEADING,0.5665316977855759
2.63,3.399981025413244,-0.15055545477166318,157.44664169764897,-22.729703735299864,159.07886224688167,OPEN-LOOP ROTATING HEADING,0.5752423222234269
2.64,3.4156951819352597,-0.1526679864741389,157.0411693450962,-19.733972243195183,158.27620961398583,OPEN-LOOP ROTATING HEADING,0.5840359675169084
2.65,3.431427376068051,-0.15493785758326625,157.08836416706933,-24.33024346397158,158.961362927291,OPEN-LOOP ROTATING HEADING,0.5927914340241354
2.66,3.44705052090289,-0.1570101217521193,155.58733076990447,-17.891496082052967,156.61265315471093,OPEN-LOOP ROTATING HEADING,0.6016881721231027
2.67,3.462708790012038,-0.1592814511052361,157.08916948598525,-23.5375257707534,158.84275963733913,OPEN-LOOP ROTATING HEADING,0.6105262881631379
2.68,3.4785049421037635,-0.1615845475292229,158.62335562606972,-22.46450441863043,160.20618873454688,OPEN-LOOP ROTATING HEADING,0.6195001957717357
2.69,3.494319845820575,-0.16397682426545937,157.5746072771314,-24.62857500903815,159.48769095299488,OPEN-LOOP ROTATING HEADING,0.6284878913276812
2.7,3.5103492005552033,-0.1665425131098294,162.56532602452594,-27.35992227069203,164.85160166682863,OPEN-LOOP ROTATING HEADING,0.637562464409577
2.71,3.5263334934063244,-0.16911980558765335,157.9373375295286,-24.477652028672164,159.82289584021748,OPEN-LOOP ROTATING HEADING,0.6466660482349913
2.72,3.5423486028625426,-0.17178412954245684,161.7759082130349,-27.755916058781466,164.13968244886553,OPEN-LOOP ROTATING HEADING,0.6557956547371933
2.73,3.558037970860788,-0.17427290021554212,153.7959918593999,-22.870228098114843,155.48715202638576,OPEN-LOOP ROTATING HEADING,0.6648923234648834
2.74,3.5739859035699952,-0.17695664265788125,162.7980434750959,-28.778564777126935,165.32213629744354,OPEN-LOOP ROTATING HEADING,0.6740938565189851
2.75,3.5897313380217337,-0.1794420579416206,154.62302788242053,-22.591214581386872,156.26465924126947,OPEN-LOOP ROTATING HEADING,0.6833600662712143
2.7600000000000002,3.6056647035137726,-0.1820544523849603,162.6276674694199,-28.8690129492204,165.1701490439676,OPEN-LOOP ROTATING HEADING,0.6927315777080234
2.77,3.621577359032768,-0.18471438271688873,158.4448329195397,-25.262389213096032,160.44610742443956,OPEN-LOOP ROTATING HEADING,0.7021188777023339
2.7800000000000002,3.6376081454507934,-0.18753457322887238,161.3021233456393,-29.631477400788125,164.00121782707973,OPEN-LOOP ROTATING HEADING,0.7115415623596295
2.79,3.6535283280807973,-0.19028394128580337,157.92471983166777,-25.89581564752188,160.0337789404512,OPEN-LOOP ROTATING HEADING,0.7209991373991573
2.8000000000000003,3.6692873305735834,-0.19303909268461558,157.2175874366433,-28.334628055812484,159.75049591929226,OPEN-LOOP ROTATING HEADING,0.7303995089150472
2.81,3.6852118712186286,-0.1959052987652056,161.95652708104234,-30.71675977673431,164.84367138393273,OPEN-LOOP ROTATING HEADING,0.7399040334357516
2.82,3.70121451266598,-0.1988615336271358,160.7640039061398,-29.562818712832854,163.45955219007897,OPEN-LOOP ROTATING HEADING,0.7494657853873927
2.83,3.7171152106187066,-0.20165406552572684,157.44730371035308,-26.305748798257422,159.62971485753266,OPEN-LOOP ROTATING HEADING,0.7591279359963545
2.84,3.733097261846508,-0.20462572804729648,161.35805122904037,-31.678391638697757,164.43825951781517,OPEN-LOOP ROTATING HEADING,0.7687882433882365
2.85,3.7488989637567904,-0.20760594631547866,155.4698547099511,-28.149851175522084,157.99775265723673,OPEN-LOOP ROTATING HEADING,0.778371533172193
2.86,3.765153397875676,-0.21084539774875688,163.73907560694227,-33.78530688661595,167.18831251627245,OPEN-LOOP ROTATING HEADING,0.7881747153984775
2.87,3.7814294624733114,-0.21416748537709684,161.87835398165655,-32.526590502448926,165.11384126572946,OPEN-LOOP ROTATING HEADING,0.7980024346276364
2.88,3.7976731773570185,-0.2174542290741779,162.717212102705,-32.77635801758544,165.98548358026258,OPEN-LOOP ROTATING HEADING,0.8078934598545984
2.89,3.8137300017417832,-0.22084509219799484,160.25959182636907,-35.91599808253578,164.23487964077285,OPEN-LOOP ROTATING HEADING,0.8176382853988806
2.9,3.8300089210101227,-0.22466897052947962,164.93668866427646,-40.942099946432144,169.94224552935654,OPEN-LOOP ROTATING HEADING,0.8273263155785253
2.91,3.8463405440297564,-0.22869901308159413,161.94751026507004,-39.04066163760703,166.5868222344045,OPEN-LOOP ROTATING HEADING,0.8369844755976481
2.92,3.8628113706357956,-0.23280452480610744,166.4429354632461,-42.290827752568575,171.73166533176033,OPEN-LOOP ROTATING HEADING,0.8467656408075044
2.93,3.8792152773427513,-0.23686314948538356,162.65099663358168,-39.360311428085694,167.3456925696425,OPEN-LOOP ROTATING HEADING,0.8565936137128212
2.94,3.895475332995388,-0.24081238391911408,162.45423444470623,-39.35668637865342,167.15360316703695,OPEN-LOOP ROTATING HEADING,0.8664480311422151
2.95,3.9118327491139535,-0.24495091337404026,163.5785582274653,-41.539404072112504,168.7704559525822,OPEN-LOOP ROTATING HEADING,0.8763194376341099
2.96,3.927958673265204,-0.24898060204679176,159.59111002686785,-39.150886183975075,164.3232007009309,OPEN-LOOP ROTATING HEADING,0.886146690788459
2.97,3.9443342187379242,-0.25294893417690656,163.62277674853647,-38.14923727813524,168.01124181376935,OPEN-LOOP ROTATING HEADING,0.8962679757750203
2.98,3.960745129994482,-0.25711179994257777,164.22698971215883,-43.23862165241906,169.8236807760289,OPEN-LOOP ROTATING HEADING,0.9063565797636941
2.99,3.9771773483700374,-0.2614577216368442,164.8363291341589,-44.86720273847487,170.83348993683927,OPEN-LOOP ROTATING HEADING,0.9164105034755567
3.0,3.9935157086153397,-0.2657964446415923,162.3970727774267,-42.10957284772593,167.76777214976292,OPEN-LOOP ROTATING HEADING,0.9264596570447874
3.0100000000000002,4.009738591384701,-0.27017943090230895,161.82980207648586,-44.60615488763517,167.86480838452795,OPEN-LOOP ROTATING HEADING,0.9364536498316927
3.02,4.026196222645377,-0.27475061660800804,165.01599764900732,-45.908433008188986,171.2829930301446,OPEN-LOOP ROTATING HEADING,0.9465787458488211
3.0300000000000002,4.042560394771292,-0.27915925694131927,162.40888933278,-42.36752827547885,167.84413837391133,OPEN-LOOP ROTATING HEADING,0.9567933748709931
3.04,4.059046183600871,-0.2837001440911828,166.3048943146428,-47.008203284646996,172.82097398480084,OPEN-LOOP ROTATING HEADING,0.967085733860217
3.0500000000000003,4.075484394999426,-0.28819126130665507,163.29588415462098,-43.35982565845951,168.9544916922051,OPEN-LOOP ROTATING HEADING,0.9774329149443028
3.06,4.091792720345577,-0.2927498935002742,162.90886108134558,-46.8684195645861,169.51680085260935,OPEN-LOOP ROTATING HEADING,0.9876970646511358
3.0700000000000003,4.108198007432186,-0.29741333541930937,164.86893561718313,-46.34081731130782,171.2578094003975,OPEN-LOOP ROTATING HEADING,0.9980368625089975
3.08,4.124769191211735,-0.3024201248189913,166.49685919394997,-52.36184772688557,174.53643521862008,OPEN-LOOP ROTATING HEADING,1.0083674541007368
3.09,4.14121266828634,-0.30746179017662256,163.40464645925368,-49.40179443824028,170.7091555195322,OPEN-LOOP ROTATING HEADING,1.0186382742195934
3.1,4.157700392949393,-0.31267714483588804,166.15112814479133,-53.672499195828,174.6050816949868,OPEN-LOOP ROTATING HEADING,1.0289059425732416
3.11,4.174126771084204,-0.3175472761578127,162.9025550566712,-44.75297257457476,168.93806852883228,OPEN-LOOP ROTATING HEADING,1.0393885807012815
3.12,4.19070460312685,-0.3227266620006458,167.04925835555028,-53.26300904574656,175.33511584889848,OPEN-LOOP ROTATING HEADING,1.0498758737937162
3.13,4.207220681225735,-0.3278230061910173,164.0022404834729,-49.340309861633244,171.26354270784213,OPEN-LOOP ROTATING HEADING,1.060423052034054
3.14,4.223520150930471,-0.33289457418663904,162.27260820470977,-51.41287331010271,170.22245126762778,OPEN-LOOP ROTATING HEADING,1.0708677237087385
3.15,4.239857415726522,-0.33803995247172214,164.28941151359388,-51.10221474964539,172.05361689834325,OPEN-LOOP ROTATING HEADING,1.0813607354644166
3.16,4.256347315226902,-0.3433764493677678,164.8057541987772,-53.133602366782526,173.15922244425542,OPEN-LOOP ROTATING HEADING,1.0919311548221744
3.17,4.272684399571596,-0.34846201678935884,162.57221813783542,-49.08278648529109,169.82004015844717,OPEN-LOOP ROTATING HEADING,1.1025765667142493
3.18,4.289215665357926,-0.35366114704776813,167.06467259447544,-53.5872155870037,175.44855229800925,OPEN-LOOP ROTATING HEADING,1.1133775797535486
3.19,4.305709206395266,-0.35876161170488213,164.1372487295077,-49.23265859065199,171.36187175797295,OPEN-LOOP ROTATING HEADING,1.1242605806647328
3.2,4.322289472875008,-0.36396653469233897,166.73627569138688,-53.50033499334547,175.10931293290588,OPEN-LOOP ROTATING HEADING,1.1352158433375377
3.21,4.338761102634635,-0.36906859979626916,163.4698625376209,-49.26226194649147,170.7312695734247,OPEN-LOOP ROTATING HEADING,1.146194172156449
3.22,4.355110919261329,-0.3740403417033317,163.59690074242573,-49.78640111603953,171.0047708943066,OPEN-LOOP ROTATING HEADING,1.1571969762276995
3.23,4.371257462083433,-0.37907461059706965,160.26332347522657,-50.475749500223465,168.02420700284355,OPEN-LOOP ROTATING HEADING,1.168048860938741
3.24,4.387651196843226,-0.3845047264228046,165.38095887548712,-54.848586027158994,174.2389995028502,OPEN-LOOP ROTATING HEADING,1.1789501672526481
3.25,4.404094436169337,-0.39024362526114453,163.2840857953876,-56.6115914101591,172.81945768930737,OPEN-LOOP ROTATING HEADING,1.1897852214296982
3.2600000000000002,4.420733916156687,-0.39629090456351296,166.1803944314093,-60.38993951560234,176.81308856551564,OPEN-LOOP ROTATING HEADING,1.2006818861496682
3.27,4.437288760053915,-0.4023546597591451,165.3713983726575,-60.332861159296414,176.03338755871036,OPEN-LOOP ROTATING HEADING,1.211558491752211
3.2800000000000002,4.453598757766628,-0.4081727827803497,162.0544495924423,-56.617739083950134,171.6601672249205,OPEN-LOOP ROTATING HEADING,1.2224139743713556
3.29,4.4699896385448294,-0.4141555040847989,165.2504652933217,-61.52664090368876,176.3327644555906,OPEN-LOOP ROTATING HEADING,1.233309713981598
3.3000000000000003,4.48635487720004,-0.42006112020729297,162.71708014219232,-57.163457922106694,172.4659650238652,OPEN-LOOP ROTATING HEADING,1.2442803622720762
3.31,4.502829250365853,-0.4260929070210976,166.0910868361544,-61.986577665257144,177.28109018467237,OPEN-LOOP ROTATING HEADING,1.2553364269002003
3.3200000000000003,4.519230512479992,-0.4317667091637608,162.78193028077567,-52.88852623356395,171.15826895915282,OPEN-LOOP ROTATING HEADING,1.2665678168583807
3.33,4.535487630890142,-0.4375143409749423,162.6749306682089,-60.20323808781405,173.45766902666657,OPEN-LOOP ROTATING HEADING,1.2776908999073102
3.34,4.551882211048989,-0.44361888351491197,165.67552579855288,-63.850256160906696,177.55347098955954,OPEN-LOOP ROTATING HEADING,1.2888072894985547
3.35,4.568295432958164,-0.4498242540877355,163.09132777890449,-60.56295182728238,173.97313680772612,OPEN-LOOP ROTATING HEADING,1.2999450894231561
3.36,4.58483222271293,-0.45620019661682537,166.83573763793223,-65.5405580268008,179.2476725083408,OPEN-LOOP ROTATING HEADING,1.3111618393198547
3.37,4.601423952579069,-0.46261331845674597,164.86053862847913,-62.41760096543166,176.28089546843162,OPEN-LOOP ROTATING HEADING,1.3224649856789368
3.38,4.618027100771631,-0.4691029556282252,166.96823063591754,-66.34037069084799,179.664784599231,OPEN-LOOP ROTATING HEADING,1.3337975352696967
3.39,4.634461166736559,-0.475339149870927,162.93890746797808,-59.54999829801487,173.47994081204862,OPEN-LOOP ROTATING HEADING,1.345160761118363
3.4,4.6508586744188,-0.4817011574569667,164.32886342710574,-65.75928287746365,176.9979057497649,OPEN-LOOP ROTATING HEADING,1.3564852440085837
3.41,4.667348498058491,-0.48808882028002964,165.88593178955185,-63.42541628708205,177.59765143964458,OPEN-LOOP ROTATING HEADING,1.3679325410852963
3.42,4.683914784388298,-0.49471861239534015,166.62843107961916,-68.9273490024299,180.32197171880682,OPEN-LOOP ROTATING HEADING,1.3793868305568817
3.43,4.7004351321693,-0.5014753114961504,164.5170830855724,-66.5302689282087,177.46026966801585,OPEN-LOOP ROTATING HEADING,1.3907963342901417
3.44,4.716990038188928,-0.5085814147012838,166.19798109706724,-73.12441002993556,181.57353403777563,OPEN-LOOP ROTATING HEADING,1.4021295552831647
3.45,4.733442120828502,-0.515560090498448,165.1330396930817,-68.58575245712545,178.80974872301283,OPEN-LOOP ROTATING HEADING,1.4134876833880017
3.46,4.750041461174628,-0.5228294798014861,165.59341927782367,-71.96014097490374,180.55315670807067,OPEN-LOOP ROTATING HEADING,1.4248994636990764
3.47,4.766447012644463,-0.5297718599731203,163.1887357656954,-67.65510693462444,176.65723018076963,OPEN-LOOP ROTATING HEADING,1.4363444989543717
3.48,4.782909220901894,-0.536633601094568,165.79785428683707,-69.07334058076351,179.6108428383582,OPEN-LOOP ROTATING HEADING,1.4479304690498345
3.49,4.799375726459439,-0.5436922449991353,164.09854116279143,-71.1675347025096,178.86628862753668,OPEN-LOOP ROTATING HEADING,1.4594855044515458
3.5,4.815904861039145,-0.5509833610685093,166.11981488031552,-75.38402516058675,182.42407775642522,OPEN-LOOP ROTATING HEADING,1.4710477195004135
3.5100000000000002,4.832326070819972,-0.558228221367001,164.37721555864022,-71.31077612927028,179.17894906202173,OPEN-LOOP ROTATING HEADING,1.4825886357938933
3.52,4.848846766740315,-0.5656489552368197,165.68269329507203,-75.67573683796006,182.14711637431182,OPEN-LOOP ROTATING HEADING,1.4941965209886816
3.5300000000000002,4.8652413188497405,-0.5728783091069019,162.58892438019132,-68.68425076802805,176.5012312554021,OPEN-LOOP ROTATING HEADING,1.5058285049324898
3.54,4.881725219131986,-0.5803812339406728,166.29209387982402,-78.70503724744786,183.97701860574423,OPEN-LOOP ROTATING HEADING,1.5174767184165203
3.5500000000000003,4.898145932634522,-0.5878151404050511,163.09521453724025,-71.19274350795781,177.9563309723436,OPEN-LOOP ROTATING HEADING,1.529151584444869
3.56,4.914675350838843,-0.5954637749359909,166.6625579233231,-79.60725491574654,184.6990071677855,OPEN-LOOP ROTATING HEADING,1.5408877422109133
3.5700000000000003,4.931181184891378,-0.602984828440512,164.39434446160638,-72.48145643023676,179.66374708663292,OPEN-LOOP ROTATING HEADING,1.5527104191422119
3.58,4.947683496694141,-0.6105973508239781,165.48929162309815,-78.04386047854084,182.96871262680068,OPEN-LOOP ROTATING HEADING,1.5645450560634706
3.59,4.964009822928509,-0.6182512671229313,161.9132225886838,-75.00850610039295,178.4437380141577,OPEN-LOOP ROTATING HEADING,1.5762554353256686
3.6,4.980446680466307,-0.6262657189117787,165.54600859012893,-82.6556517302547,185.03361241427515,OPEN-LOOP ROTATING HEADING,1.5879722087029884
3.61,4.996982039015435,-0.6345415721156551,166.80726599285165,-84.51952910182695,186.99790048983044,OPEN-LOOP ROTATING HEADING,1.5997282671320914
3.62,5.013561062801626,-0.6429137700484959,165.03975336624222,-82.80112973095551,184.6460053072164,OPEN-LOOP ROTATING HEADING,1.6115421824106666
3.63,5.030164064049069,-0.6513218125536928,166.9318332042719,-84.72107556053378,187.20015379553652,OPEN-LOOP ROTATING HEADING,1.6234205767263266
3.64,5.046581915231133,-0.659667084538996,162.2019714942091,-82.49515199421818,181.97507977510924,OPEN-LOOP ROTATING HEADING,1.6352098502834163
3.65,5.063019381091613,-0.668070809480539,166.33964416364947,-85.07232241718964,186.8319492537178,OPEN-LOOP ROTATING HEADING,1.6470493200889327
3.66,5.079369904164002,-0.6765706221662722,161.72512607087253,-84.80342084924185,182.61061467059696,OPEN-LOOP ROTATING HEADING,1.6588263388832303
3.67,5.095861475896706,-0.6849844852864181,167.30157919733696,-82.93003057753984,186.72763152119322,OPEN-LOOP ROTATING HEADING,1.670821279352801
3.68,5.11237754485379,-0.6937165373577755,163.8341219506828,-90.10381721933427,186.976783031601,OPEN-LOOP ROTATING HEADING,1.6827723849917864
3.69,5.128937949830819,-0.7023358845383554,167.16191110440735,-83.55510512856236,186.88113900852298,OPEN-LOOP ROTATING HEADING,1.6948626757220833
3.7,5.1453775313934,-0.7112064077259478,163.09259582710388,-90.03725177655932,186.29519994111118,OPEN-LOOP ROTATING HEADING,1.7068020579966903
3.71,5.161800025315068,-0.7199076487260303,165.313405909276,-84.44296071190864,185.6317208537323,OPEN-LOOP ROTATING HEADING,1.718843342803559
3.72,5.17818066053185,-0.7287776273707175,162.80368941350875,-91.13047612054578,186.57385927457145,OPEN-LOOP ROTATING HEADING,1.7308378706640601
3.73,5.194586599854905,-0.7375332704614506,165.2385775281268,-85.01352261841743,185.8254194977397,OPEN-LOOP ROTATING HEADING,1.7429515324279485
3.74,5.210874013314881,-0.7463969573007423,162.4643117323948,-91.85794954286544,186.63476493113592,OPEN-LOOP ROTATING HEADING,1.7549688968910213
3.75,5.227319078712803,-0.7554297535000776,166.11704431917678,-88.85826911752359,188.38966108547885,OPEN-LOOP ROTATING HEADING,1.767126811215864
3.7600000000000002,5.24391623083974,-0.7648089955682358,166.12230142134837,-95.97631274525588,191.85429793908838,OPEN-LOOP ROTATING HEADING,1.7793598677573121
3.77,5.260353556560757,-0.7742426839914054,163.457687654416,-92.9095372212287,188.01754641519898,OPEN-LOOP ROTATING HEADING,1.791480518275585
3.7800000000000002,5.276619867150384,-0.7835923982214253,162.27375508754153,-93.67047246324869,187.36843117691848,OPEN-LOOP ROTATING HEADING,1.8035251432112673
3.79,5.292949611066547,-0.7928438334373324,164.35269543989526,-92.37931966831262,188.5357981942402,OPEN-LOOP ROTATING HEADING,1.8157170355909655
3.8000000000000003,5.309289241305587,-0.802152114975671,162.8648610891552,-93.23850217276353,187.66561023536053,OPEN-LOOP ROTATING HEADING,1.8279523279352294
3.81,5.325688031933239,-0.8115764458184399,164.40948747046653,-97.380577213734,191.0849454791808,OPEN-LOOP ROTATING HEADING,1.8402579313609135
3.8200000000000003,5.341917594803841,-0.8210469826360377,162.28278688491972,-93.81052105733653,187.44630372505415,OPEN-LOOP ROTATING HEADING,1.852442076894108
3.83,5.358169285830188,-0.8307932658453526,162.4729269957021,-98.03679131599999,189.75949108829226,OPEN-LOOP ROTATING HEADING,1.8646103563562968
3.84,5.374382888397756,-0.8405804982174558,162.18354893618135,-97.28783512308635,189.12542507148947,OPEN-LOOP ROTATING HEADING,1.876783830679162
3.85,5.390555876478653,-0.8500647753214897,161.61072527413808,-92.88336158202935,186.4010337482358,OPEN-LOOP ROTATING HEADING,1.8890693784053911
3.86,5.40688534129335,-0.8598238089706949,164.3371144288318,-99.73227318695747,192.232186414848,OPEN-LOOP ROTATING HEADING,1.9014683229705671
3.87,5.423189946601031,-0.8696337587315871,162.5119374000525,-96.25433249536766,188.87833735409515,OPEN-LOOP ROTATING HEADING,1.9138809728633044
3.88,5.439487308851969,-0.8795274145203018,163.34118831066078,-100.45142182127162,191.757221362466,OPEN-LOOP ROTATING HEADING,1.926313935004714
3.89,5.455675986988481,-0.8893271091568961,161.20619132556982,-96.57739929513298,187.92187253299645,OPEN-LOOP ROTATING HEADING,1.938725013530719
