step,time_s,ball_x,ball_y,radius_m,distance_to_edge_m,speed_mps,v_radial_mps,sub_skill,action_name,is_boundary_active
8010,80.1,-0.7157,-0.8183,1.0871,0.9129,0.9931,0.8101,move,roam_forward_cruise,0
8020,80.2,-0.7271,-0.9119,1.1662,0.8338,1.0131,0.8477,curve,roam_curve_left,0
8030,80.3,-0.7372,-1.0073,1.2483,0.7517,0.9998,0.8421,curve,roam_curve_left,0
8040,80.4,-0.7442,-1.1046,1.3319,0.6681,0.9341,0.8125,curve,roam_curve_left,0
8050,80.5,-0.7476,-1.1936,1.4084,0.5916,0.8999,0.7853,turn,boundary_turn_inward,1
8060,80.6,-0.7365,-1.2792,1.476,0.524,0.8619,0.6252,turn,boundary_turn_inward,1
8070,80.7,-0.711,-1.3609,1.5354,0.4646,0.8492,0.5534,turn,boundary_turn_inward,1
8080,80.8,-0.675,-1.4383,1.5888,0.4112,0.8445,0.4869,turn,boundary_turn_inward,1
8090,80.9,-0.6287,-1.508,1.6338,0.3662,0.83,0.4353,turn,boundary_turn_inward,1
8100,81.0,-0.5751,-1.57,1.672,0.328,0.8097,0.3675,turn,boundary_turn_inward,1
8110,81.1,-0.5165,-1.6259,1.706,0.294,0.8039,0.3038,turn,boundary_turn_inward,1
8120,81.2,-0.4619,-1.667,1.7298,0.2702,0.5597,0.1742,stop,boundary_emergency_brake,1
8130,81.3,-0.4136,-1.6981,1.7478,0.2522,0.5789,0.186,stop,boundary_emergency_brake,1
8140,81.4,-0.3737,-1.7247,1.7648,0.2352,0.2193,0.0872,stop,boundary_emergency_brake,1
8150,81.5,-0.3658,-1.7257,1.764,0.236,0.0732,-0.044,stop,roam_stance_pause,0
8160,81.6,-0.3704,-1.7189,1.7584,0.2416,0.1253,-0.1142,stop,roam_stance_pause,0
8170,81.7,-0.3761,-1.7127,1.7535,0.2465,0.0755,-0.0249,turn,boundary_turn_inward,1
8180,81.8,-0.383,-1.7025,1.7451,0.2549,0.1223,-0.0849,curve,roam_curve_right,0
8190,81.9,-0.3959,-1.6847,1.7306,0.2694,0.3419,-0.194,curve,roam_curve_right,0
8200,82.0,-0.4189,-1.6567,1.7088,0.2912,0.3847,-0.2337,curve,roam_curve_right,0
8210,82.1,-0.447,-1.6211,1.6816,0.3184,0.5339,-0.3191,curve,roam_curve_right,0
8220,82.2,-0.4833,-1.5716,1.6442,0.3558,0.6459,-0.3968,curve,roam_curve_right,0
8230,82.3,-0.5232,-1.5165,1.6042,0.3958,0.733,-0.4145,curve,roam_curve_right,0
8240,82.4,-0.5691,-1.4544,1.5618,0.4382,0.7835,-0.415,curve,roam_curve_right,0
8250,82.5,-0.6178,-1.3894,1.5206,0.4794,0.8451,-0.4038,curve,roam_curve_right,0
8260,82.6,-0.6691,-1.3204,1.4803,0.5197,0.8773,-0.4028,curve,roam_curve_right,0
8270,82.7,-0.72,-1.2473,1.4402,0.5598,0.9059,-0.3803,curve,roam_curve_right,0
8280,82.8,-0.7755,-1.1723,1.4056,0.5944,0.9442,-0.3071,curve,roam_curve_right,0
8290,82.9,-0.8082,-1.1235,1.384,0.616,0.5359,-0.2029,move,roam_forward_cruise,0
8300,83.0,-0.8375,-1.0773,1.3645,0.6355,0.5394,-0.1817,move,roam_forward_cruise,0
8310,83.1,-0.8543,-1.0445,1.3494,0.6506,0.2166,-0.1002,move,roam_forward_cruise,0
8320,83.2,-0.8017,-1.0639,1.3321,0.6679,0.6502,-0.1727,move,roam_forward_cruise,0
8330,83.3,-0.7327,-1.0921,1.3151,0.6849,0.8457,-0.1657,move,roam_forward_cruise,0
8340,83.4,-0.6551,-1.124,1.3009,0.6991,0.8473,-0.1325,move,roam_forward_cruise,0
8350,83.5,-0.5743,-1.155,1.2899,0.7101,0.8666,-0.0722,move,roam_forward_cruise,0
8360,83.6,-0.4929,-1.188,1.2861,0.7139,0.8898,-0.0146,move,roam_forward_cruise,0
8370,83.7,-0.4097,-1.2204,1.2874,0.7126,0.8914,0.0511,move,roam_forward_cruise,0
8380,83.8,-0.3253,-1.2552,1.2966,0.7034,0.9376,0.1206,curve,roam_curve_left,0
8390,83.9,-0.2376,-1.2902,1.3119,0.6881,0.9429,0.1974,curve,roam_curve_left,0
8400,84.0,-0.1481,-1.327,1.3352,0.6648,0.9866,0.2807,curve,roam_curve_left,0
8410,84.1,-0.0576,-1.3625,1.3637,0.6363,1.0008,0.3006,turn,boundary_turn_inward,1
8420,84.2,0.034,-1.3898,1.3902,0.6098,0.9523,0.1863,turn,boundary_turn_inward,1
8430,84.3,0.1285,-1.3978,1.4037,0.5963,0.9515,0.0785,turn,boundary_turn_inward,1
8440,84.4,0.2234,-1.3902,1.4081,0.5919,0.9548,-0.0192,turn,boundary_turn_inward,1
8450,84.5,0.3163,-1.3669,1.403,0.597,0.968,-0.078,curve,roam_curve_left,0
8460,84.6,0.4082,-1.3377,1.3986,0.6014,0.9469,-0.195,turn,roam_pivot_turn,0
8470,84.7,0.4943,-1.309,1.3992,0.6008,0.9017,-0.1364,turn,roam_pivot_turn,0
8480,84.8,0.5755,-1.2763,1.4001,0.5999,0.8676,0.0163,turn,boundary_turn_inward,1
8490,84.9,0.652,-1.2372,1.3985,0.6015,0.8694,-0.0491,turn,boundary_turn_inward,1
8500,85.0,0.7264,-1.192,1.3959,0.6041,0.8613,0.1549,turn,boundary_turn_inward,1
8510,85.1,0.7894,-1.1388,1.3856,0.6144,0.6086,0.0653,turn,boundary_turn_inward,1
8520,85.2,0.8599,-1.0778,1.3788,0.6212,0.9631,0.0465,turn,boundary_turn_inward,1
8530,85.3,0.9118,-1.024,1.3711,0.6289,0.4774,0.073,turn,boundary_turn_inward,1
8540,85.4,0.946,-0.9593,1.3472,0.6528,0.5797,-0.1542,curve,roam_curve_right,0
8550,85.5,0.9754,-0.9045,1.3302,0.6698,0.6933,-0.2006,curve,roam_curve_right,0
8560,85.6,1.0047,-0.8473,1.3143,0.6857,0.6785,-0.1482,curve,roam_curve_right,0
8570,85.7,1.0384,-0.7819,1.2998,0.7002,0.7604,-0.1449,curve,roam_curve_right,0
8580,85.8,1.0737,-0.7105,1.2875,0.7125,0.8281,-0.0987,curve,roam_curve_right,0
8590,85.9,1.1095,-0.6341,1.2779,0.7221,0.8537,-0.0624,curve,roam_curve_right,0
8600,86.0,1.1475,-0.5554,1.2749,0.7251,0.8961,-0.0047,curve,roam_curve_right,0
8610,86.1,1.1885,-0.4739,1.2795,0.7205,0.9295,0.0971,curve,roam_curve_right,0
8620,86.2,1.2308,-0.391,1.2915,0.7085,0.9533,0.1446,curve,roam_curve_right,0
8630,86.3,1.2718,-0.3039,1.3076,0.6924,0.9778,0.1981,curve,roam_curve_right,0
8640,86.4,1.3153,-0.2164,1.333,0.667,0.9968,0.2952,curve,roam_curve_right,0
8650,86.5,1.3558,-0.1277,1.3618,0.6382,0.9593,0.3193,turn,boundary_turn_inward,1
8660,86.6,1.3908,-0.0403,1.3914,0.6086,0.9379,0.2219,turn,boundary_turn_inward,1
8670,86.7,1.4061,0.0524,1.4071,0.5929,0.9458,0.1313,turn,boundary_turn_inward,1
8680,86.8,1.404,0.147,1.4116,0.5884,0.9437,0.0021,turn,boundary_turn_inward,1
8690,86.9,1.3873,0.2407,1.408,0.592,0.9528,-0.0415,turn,boundary_turn_inward,1
8700,87.0,1.3664,0.3351,1.4069,0.5931,1.0588,0.395,turn,boundary_turn_inward,1
8710,87.1,1.334,0.4252,1.4001,0.5999,0.9738,0.3237,turn,boundary_turn_inward,1
8720,87.2,1.3124,0.5178,1.4109,0.5891,0.9218,0.4196,turn,boundary_turn_inward,1
8730,87.3,1.291,0.6083,1.4271,0.5729,0.9129,0.514,turn,boundary_turn_inward,1
8740,87.4,1.2706,0.6981,1.4498,0.5502,0.9038,0.3913,turn,boundary_turn_inward,1
8750,87.5,1.2489,0.7838,1.4744,0.5256,0.8347,0.2845,turn,boundary_turn_inward,1
8760,87.6,1.2131,0.8627,1.4886,0.5114,0.827,0.1889,turn,boundary_turn_inward,1
8770,87.7,1.166,0.9312,1.4922,0.5078,0.7846,0.0222,turn,boundary_turn_inward,1
8780,87.8,1.1091,0.9951,1.4901,0.5099,0.8737,0.0221,turn,boundary_turn_inward,1
8790,87.9,1.0514,1.051,1.4866,0.5134,0.8766,0.0447,turn,boundary_turn_inward,1
8800,88.0,0.9947,1.1028,1.4851,0.5149,0.8744,0.1127,turn,boundary_turn_inward,1
8810,88.1,0.9381,1.1503,1.4843,0.5157,0.8153,0.0844,turn,boundary_turn_inward,1
8820,88.2,0.8832,1.1927,1.484,0.516,0.7826,0.309,turn,boundary_turn_inward,1
8830,88.3,0.828,1.2301,1.4829,0.5171,0.7372,0.2705,turn,boundary_turn_inward,1
8840,88.4,0.774,1.2779,1.494,0.506,0.9062,0.5838,turn,boundary_turn_inward,1
8850,88.5,0.7209,1.3208,1.5047,0.4953,0.6765,0.5041,turn,boundary_turn_inward,1
8860,88.6,0.6713,1.3648,1.5209,0.4791,0.8034,0.5232,turn,boundary_turn_inward,1
8870,88.7,0.624,1.4019,1.5345,0.4655,0.5819,0.3962,turn,boundary_turn_inward,1
8880,88.8,0.5693,1.436,1.5448,0.4552,0.6635,0.4179,turn,boundary_turn_inward,1
8890,88.9,0.5208,1.4623,1.5523,0.4477,0.525,0.43,turn,boundary_turn_inward,1
8900,89.0,0.4717,1.4804,1.5537,0.4463,0.6464,0.2659,turn,boundary_turn_inward,1
8910,89.1,0.427,1.5039,1.5633,0.4367,0.6655,0.3697,turn,boundary_turn_inward,1
8920,89.2,0.3811,1.5214,1.5684,0.4316,0.656,0.2148,turn,boundary_turn_inward,1
8930,89.3,0.3344,1.5336,1.5696,0.4304,0.6739,0.2393,turn,boundary_turn_inward,1
8940,89.4,0.2829,1.5445,1.5702,0.4298,0.7475,0.2274,turn,boundary_turn_inward,1
8950,89.5,0.2274,1.5518,1.5684,0.4316,0.7933,0.1893,turn,boundary_turn_inward,1
8960,89.6,0.1726,1.5535,1.5631,0.4369,0.7763,0.1285,turn,boundary_turn_inward,1
8970,89.7,0.1173,1.5538,1.5583,0.4417,0.8287,0.12,turn,boundary_turn_inward,1
8980,89.8,0.0613,1.5532,1.5544,0.4456,0.8201,0.1502,turn,boundary_turn_inward,1
8990,89.9,0.0054,1.5496,1.5496,0.4504,0.7846,0.1483,turn,boundary_turn_inward,1
9000,90.0,-0.0545,1.5447,1.5457,0.4543,0.9255,0.1769,turn,boundary_turn_inward,1
9010,90.1,-0.1108,1.5264,1.5304,0.4696,0.7327,0.095,turn,boundary_turn_inward,1
9020,90.2,-0.1658,1.5197,1.5288,0.4712,0.7587,0.4323,turn,boundary_turn_inward,1
9030,90.3,-0.2249,1.5333,1.5497,0.4503,0.6565,0.5181,turn,boundary_turn_inward,1
9040,90.4,-0.2799,1.5463,1.5714,0.4286,0.5418,0.3801,turn,boundary_turn_inward,1
9050,90.5,-0.341,1.56,1.5968,0.4032,0.5497,0.3246,turn,boundary_turn_inward,1
9060,90.6,-0.404,1.5674,1.6186,0.3814,0.475,0.3268,turn,boundary_turn_inward,1
9070,90.7,-0.4614,1.5729,1.6392,0.3608,0.4721,0.2403,turn,boundary_turn_inward,1
9080,90.8,-0.5177,1.5681,1.6514,0.3486,0.4861,0.1283,turn,boundary_turn_inward,1
9090,90.9,-0.5679,1.5548,1.6552,0.3448,0.4513,-0.0355,turn,boundary_turn_inward,1
9100,91.0,-0.6108,1.5301,1.6476,0.3524,0.4122,-0.0627,curve,roam_curve_left,0
9110,91.1,-0.6481,1.5062,1.6397,0.3603,0.4855,0.0148,turn,boundary_turn_inward,1
9120,91.2,-0.6885,1.4884,1.6399,0.3601,0.479,0.1328,turn,boundary_turn_inward,1
9130,91.3,-0.7298,1.4669,1.6384,0.3616,0.5094,0.0894,turn,boundary_turn_inward,1
9140,91.4,-0.7703,1.4422,1.635,0.365,0.495,0.0974,turn,boundary_turn_inward,1
9150,91.5,-0.8089,1.4136,1.6286,0.3714,0.5559,0.0681,turn,boundary_turn_inward,1
9160,91.6,-0.8487,1.3832,1.6228,0.3772,0.584,0.1165,turn,boundary_turn_inward,1
9170,91.7,-0.8844,1.348,1.6123,0.3877,0.5168,-0.0142,turn,boundary_turn_inward,1
9180,91.8,-0.9119,1.311,1.597,0.403,0.642,-0.0196,turn,boundary_turn_inward,1
9190,91.9,-0.9343,1.2724,1.5786,0.4214,0.7418,0.0704,turn,boundary_turn_inward,1
9200,92.0,-0.9621,1.2279,1.5599,0.4401,0.7685,0.0202,turn,boundary_turn_inward,1
9210,92.1,-0.9891,1.1852,1.5437,0.4563,0.7418,0.0952,turn,boundary_turn_inward,1
9220,92.2,-1.0179,1.1507,1.5363,0.4637,0.7323,0.203,turn,boundary_turn_inward,1
9230,92.3,-1.0573,1.1176,1.5385,0.4615,0.715,0.3625,turn,boundary_turn_inward,1
9240,92.4,-1.0946,1.0693,1.5302,0.4698,0.7217,0.2815,turn,boundary_turn_inward,1
9250,92.5,-1.1309,1.0104,1.5165,0.4835,0.897,0.106,turn,boundary_turn_inward,1
9260,92.6,-1.1676,0.9602,1.5117,0.4883,0.9129,0.1116,turn,boundary_turn_inward,1
9270,92.7,-1.1989,0.9265,1.5151,0.4849,0.7036,0.1104,turn,boundary_turn_inward,1
9280,92.8,-1.2287,0.8945,1.5198,0.4802,0.8108,0.1739,turn,boundary_turn_inward,1
9290,92.9,-1.2601,0.8582,1.5245,0.4755,0.801,0.1655,turn,boundary_turn_inward,1
9300,93.0,-1.2882,0.815,1.5244,0.4756,0.8482,0.1261,turn,boundary_turn_inward,1
9310,93.1,-1.3196,0.7651,1.5254,0.4746,0.8632,0.1423,turn,boundary_turn_inward,1
9320,93.2,-1.3484,0.7138,1.5256,0.4744,0.9019,0.0557,turn,boundary_turn_inward,1
9330,93.3,-1.373,0.6649,1.5255,0.4745,0.88,0.0821,turn,boundary_turn_inward,1
9340,93.4,-1.3976,0.6094,1.5247,0.4753,0.9052,0.1482,turn,boundary_turn_inward,1
9350,93.5,-1.4246,0.5532,1.5283,0.4717,0.8833,0.2528,turn,boundary_turn_inward,1
9360,93.6,-1.4518,0.5012,1.5358,0.4642,0.8167,0.2563,turn,boundary_turn_inward,1
9370,93.7,-1.4765,0.4477,1.5429,0.4571,0.8626,0.505,turn,boundary_turn_inward,1
9380,93.8,-1.5091,0.3937,1.5596,0.4404,0.972,0.731,turn,boundary_turn_inward,1
9390,93.9,-1.5619,0.3406,1.5986,0.4014,0.982,0.8011,turn,boundary_turn_inward,1
9400,94.0,-1.6322,0.2975,1.6591,0.3409,0.9636,0.9231,turn,boundary_turn_inward,1
9410,94.1,-1.6995,0.2656,1.7201,0.2799,0.933,0.9177,stop,boundary_emergency_brake,1
9420,94.2,-1.7519,0.2473,1.7692,0.2308,0.864,0.8632,stop,boundary_emergency_brake,1
9430,94.3,-1.8009,0.23,1.8155,0.1845,0.9317,0.9317,stop,boundary_emergency_brake,1
9440,94.4,-1.8291,0.2156,1.8417,0.1583,0.705,0.6962,stop,boundary_emergency_brake,1
9450,94.5,-1.8437,0.2069,1.8553,0.1447,0.2816,0.2769,stop,boundary_emergency_brake,1
9460,94.6,-1.8472,0.2009,1.8581,0.1419,0.3615,-0.0716,curve,roam_curve_left,0
9470,94.7,-1.8497,0.1914,1.8596,0.1404,0.1736,-0.1686,curve,roam_curve_left,0
9480,94.8,-1.8295,0.1995,1.8404,0.1596,0.3309,-0.2789,curve,roam_curve_left,0
9490,94.9,-1.8007,0.2102,1.8129,0.1871,0.4108,-0.3593,curve,roam_curve_left,0
9500,95.0,-1.7633,0.2238,1.7774,0.2226,0.4899,-0.4179,curve,roam_curve_left,0
9510,95.1,-1.7222,0.2386,1.7386,0.2614,0.432,-0.3844,curve,roam_curve_left,0
9520,95.2,-1.6742,0.2516,1.693,0.307,0.6288,-0.5779,curve,roam_curve_left,0
9530,95.3,-1.6177,0.2637,1.6391,0.3609,0.5147,-0.4628,curve,roam_curve_left,0
9540,95.4,-1.567,0.2706,1.5902,0.4098,0.5841,-0.5706,turn,roam_pivot_turn,0
9550,95.5,-1.5057,0.264,1.5287,0.4713,0.6786,-0.6782,turn,roam_pivot_turn,0
9560,95.6,-1.4413,0.2315,1.4598,0.5402,0.7682,-0.7159,turn,roam_pivot_turn,0
9570,95.7,-1.3782,0.1875,1.3909,0.6091,0.8246,-0.7153,turn,roam_pivot_turn,0
9580,95.8,-1.3189,0.1327,1.3256,0.6744,0.8404,-0.6765,turn,roam_pivot_turn,0
9590,95.9,-1.2663,0.0752,1.2685,0.7315,0.7997,-0.5604,stop,roam_stance_pause,0
9600,96.0,-1.2203,0.0154,1.2204,0.7796,0.6779,-0.4513,stop,roam_stance_pause,0
9610,96.1,-1.1901,-0.0239,1.1904,0.8096,0.4142,-0.2846,stop,roam_stance_pause,0
9620,96.2,-1.1693,-0.0479,1.1703,0.8297,0.314,-0.2208,curve,roam_curve_right,0
9630,96.3,-1.147,-0.0749,1.1494,0.8506,0.4641,-0.2973,curve,roam_curve_right,0
9640,96.4,-1.1164,-0.1103,1.1218,0.8782,0.5343,-0.3485,curve,roam_curve_right,0
9650,96.5,-1.082,-0.1496,1.0923,0.9077,0.5826,-0.3305,curve,roam_curve_right,0
9660,96.6,-1.0439,-0.1968,1.0622,0.9378,0.6478,-0.3312,curve,roam_curve_right,0
9670,96.7,-1.0034,-0.2486,1.0337,0.9663,0.6953,-0.3163,curve,roam_curve_right,0
9680,96.8,-0.9555,-0.3032,1.0024,0.9976,0.7371,-0.3609,curve,roam_curve_right,0
9690,96.9,-0.9005,-0.3558,0.9683,1.0317,0.7633,-0.3636,curve,roam_curve_right,0
9700,97.0,-0.8426,-0.4122,0.9381,1.0619,0.8102,-0.2846,curve,roam_curve_right,0
9710,97.1,-0.7831,-0.4735,0.9152,1.0848,0.837,-0.2152,curve,roam_curve_right,0
9720,97.2,-0.7232,-0.5348,0.8994,1.1006,0.8189,-0.1451,curve,roam_curve_right,0
9730,97.3,-0.6655,-0.5959,0.8933,1.1067,0.8259,-0.0514,move,roam_forward_cruise,0
9740,97.4,-0.6127,-0.666,0.905,1.095,0.8827,0.1586,move,roam_forward_cruise,0
9750,97.5,-0.5631,-0.7422,0.9316,1.0684,0.9252,0.312,move,roam_forward_cruise,0
9760,97.6,-0.5171,-0.8232,0.9721,1.0279,0.9454,0.429,move,roam_forward_cruise,0
9770,97.7,-0.4731,-0.9061,1.0222,0.9778,0.9777,0.5364,move,roam_forward_cruise,0
9780,97.8,-0.4311,-0.99,1.0798,0.9202,0.9928,0.634,move,roam_forward_cruise,0
9790,97.9,-0.3914,-1.0753,1.1443,0.8557,0.971,0.6602,move,roam_forward_cruise,0
9800,98.0,-0.3536,-1.1601,1.2128,0.7872,0.9593,0.7148,move,roam_forward_cruise,0
9810,98.1,-0.3192,-1.2443,1.2846,0.7154,0.8586,0.7195,move,roam_forward_cruise,0
9820,98.2,-0.2886,-1.3276,1.3586,0.6414,0.8431,0.5267,turn,boundary_turn_inward,1
9830,98.3,-0.2567,-1.4097,1.4329,0.5671,0.9021,0.6586,turn,boundary_turn_inward,1
9840,98.4,-0.2033,-1.4825,1.4964,0.5036,0.8943,0.6164,turn,boundary_turn_inward,1
9850,98.5,-0.1447,-1.5494,1.5562,0.4438,0.874,0.5616,turn,boundary_turn_inward,1
9860,98.6,-0.0799,-1.6096,1.6115,0.3885,0.8785,0.5342,turn,boundary_turn_inward,1
9870,98.7,-0.0102,-1.6598,1.6598,0.3402,0.8496,0.4661,turn,boundary_turn_inward,1
9880,98.8,0.0632,-1.7019,1.7031,0.2969,0.843,0.4119,turn,boundary_turn_inward,1
9890,98.9,0.127,-1.7359,1.7405,0.2595,0.5791,0.3161,stop,boundary_emergency_brake,1
9900,99.0,0.1746,-1.7629,1.7715,0.2285,0.5114,0.3091,stop,boundary_emergency_brake,1
9910,99.1,0.2066,-1.7831,1.795,0.205,0.1849,0.1251,stop,boundary_emergency_brake,1
9920,99.2,0.2132,-1.788,1.8006,0.1994,0.4245,-0.3581,turn,roam_pivot_turn,0
9930,99.3,0.2206,-1.781,1.7946,0.2054,0.2304,-0.1919,turn,roam_pivot_turn,0
9940,99.4,0.2281,-1.7631,1.7778,0.2222,0.1379,0.0504,turn,boundary_turn_inward,1
9950,99.5,0.2365,-1.7424,1.7584,0.2416,0.1825,-0.1108,stop,roam_stance_pause,0
9960,99.6,0.2532,-1.7233,1.7418,0.2582,0.2254,-0.1502,stop,roam_stance_pause,0
9970,99.7,0.2649,-1.7093,1.7297,0.2703,0.1598,-0.1048,stop,roam_stance_pause,0
9980,99.8,0.2761,-1.6966,1.7189,0.2811,0.1622,-0.1002,curve,roam_curve_right,0
9990,99.9,0.289,-1.678,1.7027,0.2973,0.3079,-0.2319,curve,roam_curve_right,0
10000,100.0,0.307,-1.6482,1.6765,0.3235,0.4409,-0.3316,curve,roam_curve_right,0
10010,100.1,0.3353,-1.6022,1.6369,0.3631,0.5874,-0.427,curve,roam_curve_right,0
10020,100.2,0.3672,-1.5484,1.5913,0.4087,0.7009,-0.5126,curve,roam_curve_right,0
10030,100.3,0.4053,-1.4843,1.5387,0.4613,0.7903,-0.537,curve,roam_curve_right,0
10040,100.4,0.451,-1.4149,1.485,0.515,0.8618,-0.5279,curve,roam_curve_right,0
10050,100.5,0.5013,-1.342,1.4326,0.5674,0.8928,-0.5093,curve,roam_curve_right,0
10060,100.6,0.5545,-1.268,1.384,0.616,0.9253,-0.4649,curve,roam_curve_right,0
10070,100.7,0.6103,-1.1924,1.3395,0.6605,0.9372,-0.4137,curve,roam_curve_right,0
10080,100.8,0.6681,-1.1166,1.3012,0.6988,0.9593,-0.3498,curve,roam_curve_right,0
10090,100.9,0.7262,-1.0431,1.271,0.729,0.9951,-0.2634,move,roam_forward_cruise,0
10100,101.0,0.8038,-0.9732,1.2622,0.7378,1.0671,0.0347,move,roam_forward_cruise,0
10110,101.1,0.8912,-0.9096,1.2735,0.7265,1.0863,0.1978,move,roam_forward_cruise,0
10120,101.2,0.9838,-0.8507,1.3006,0.6994,1.0984,0.3539,move,roam_forward_cruise,0
10130,101.3,1.0787,-0.7963,1.3408,0.6592,1.0972,0.4635,move,roam_forward_cruise,0
10140,101.4,1.1667,-0.7379,1.3804,0.6196,1.0454,0.4327,turn,boundary_turn_inward,1
10150,101.5,1.2492,-0.675,1.4199,0.5801,1.0343,0.2927,turn,boundary_turn_inward,1
10160,101.6,1.3179,-0.5982,1.4473,0.5527,1.0362,0.2882,turn,boundary_turn_inward,1
10170,101.7,1.3764,-0.5139,1.4692,0.5308,1.0322,0.1824,turn,boundary_turn_inward,1
10180,101.8,1.4243,-0.4235,1.486,0.514,1.0165,0.1462,turn,boundary_turn_inward,1
10190,101.9,1.4611,-0.3291,1.4977,0.5023,1.0003,0.0901,turn,boundary_turn_inward,1
10200,102.0,1.4848,-0.2311,1.5027,0.4973,0.9813,-0.0106,turn,boundary_turn_inward,1
10210,102.1,1.4935,-0.1333,1.4995,0.5005,0.979,-0.036,turn,boundary_turn_inward,1
10220,102.2,1.4931,-0.0338,1.4935,0.5065,0.9551,-0.1252,curve,roam_curve_left,0
10230,102.3,1.4846,0.0622,1.4859,0.5141,0.8226,-0.1002,curve,roam_curve_left,0
10240,102.4,1.4737,0.1534,1.4816,0.5184,0.7557,-0.1605,curve,roam_curve_left,0
10250,102.5,1.4618,0.2412,1.4816,0.5184,0.7198,-0.0322,turn,boundary_turn_inward,1
10260,102.6,1.4481,0.3281,1.4848,0.5152,0.6969,-0.1789,turn,roam_pivot_turn,0
10270,102.7,1.4315,0.4117,1.4895,0.5105,0.6562,-0.2461,turn,roam_pivot_turn,0
10280,102.8,1.4176,0.4944,1.5013,0.4987,0.7322,-0.1031,turn,roam_pivot_turn,0
10290,102.9,1.4085,0.5733,1.5207,0.4793,0.6415,-0.0494,turn,boundary_turn_inward,1
10300,103.0,1.3984,0.648,1.5412,0.4588,0.7457,0.0612,turn,boundary_turn_inward,1
10310,103.1,1.3847,0.7197,1.5605,0.4395,0.7279,0.0093,turn,boundary_turn_inward,1
10320,103.2,1.3648,0.7873,1.5756,0.4244,0.6962,-0.0062,turn,boundary_turn_inward,1
10330,103.3,1.3398,0.8505,1.587,0.413,0.6828,-0.0177,turn,boundary_turn_inward,1
10340,103.4,1.3101,0.9115,1.596,0.404,0.7282,-0.2312,curve,roam_curve_right,0
10350,103.5,1.2778,0.9695,1.604,0.396,0.6672,-0.1084,curve,roam_curve_right,0
10360,103.6,1.2476,1.0236,1.6138,0.3862,0.6154,-0.0356,turn,boundary_turn_inward,1
10370,103.7,1.2154,1.073,1.6212,0.3788,0.544,-0.0937,curve,roam_curve_right,0
10380,103.8,1.1849,1.1114,1.6246,0.3754,0.2514,-0.0423,curve,roam_curve_right,0
10390,103.9,1.1556,1.1427,1.6252,0.3748,0.2788,-0.1326,curve,roam_curve_right,0
10400,104.0,1.1194,1.1704,1.6195,0.3805,0.3484,-0.2334,curve,roam_curve_right,0
10410,104.1,1.0774,1.197,1.6105,0.3895,0.3617,-0.2449,curve,roam_curve_right,0
10420,104.2,1.0325,1.2189,1.5975,0.4025,0.461,-0.2445,curve,roam_curve_right,0
10430,104.3,0.9849,1.2374,1.5815,0.4185,0.3995,-0.2077,curve,roam_curve_right,0
10440,104.4,0.9305,1.2536,1.5612,0.4388,0.5849,-0.2475,curve,roam_curve_right,0
10450,104.5,0.8763,1.2767,1.5485,0.4515,0.609,0.338,turn,boundary_turn_inward,1
10460,104.6,0.8327,1.3224,1.5628,0.4372,0.6629,0.4588,turn,boundary_turn_inward,1
10470,104.7,0.8019,1.3817,1.5976,0.4024,0.7791,0.6159,turn,boundary_turn_inward,1
10480,104.8,0.7828,1.4491,1.647,0.353,0.747,0.5978,turn,boundary_turn_inward,1
10490,104.9,0.7528,1.5114,1.6884,0.3116,0.6167,0.4499,turn,boundary_turn_inward,1
10500,105.0,0.7228,1.5659,1.7247,0.2753,0.2544,0.2492,stop,boundary_emergency_brake,1
10510,105.1,0.6994,1.6078,1.7533,0.2467,0.4213,0.3769,stop,boundary_emergency_brake,1
10520,105.2,0.6775,1.6496,1.7833,0.2167,0.5082,0.5005,stop,boundary_emergency_brake,1
10530,105.3,0.6581,1.6777,1.8021,0.1979,0.2409,0.2403,stop,boundary_emergency_brake,1
10540,105.4,0.6574,1.6758,1.8001,0.1999,0.1886,0.1159,stop,boundary_emergency_brake,1
10550,105.5,0.6723,1.6644,1.7951,0.2049,0.2843,0.0027,turn,boundary_turn_inward,1
10560,105.6,0.6822,1.6447,1.7806,0.2194,0.1618,-0.1083,curve,roam_curve_left,0
10570,105.7,0.6832,1.6179,1.7562,0.2438,0.2359,-0.2154,curve,roam_curve_left,0
10580,105.8,0.6807,1.5802,1.7206,0.2794,0.3483,-0.3286,curve,roam_curve_left,0
10590,105.9,0.6765,1.5348,1.6773,0.3227,0.4176,-0.3831,curve,roam_curve_left,0
10600,106.0,0.6768,1.4823,1.6295,0.3705,0.5249,-0.4668,curve,roam_curve_left,0
10610,106.1,0.6795,1.4238,1.5776,0.4224,0.5841,-0.5039,curve,roam_curve_left,0
10620,106.2,0.6742,1.3626,1.5203,0.4797,0.6694,-0.6551,turn,roam_pivot_turn,0
10630,106.3,0.6581,1.2983,1.4556,0.5444,0.7036,-0.6877,turn,roam_pivot_turn,0
10640,106.4,0.6306,1.2345,1.3862,0.6138,0.8189,-0.8122,turn,roam_pivot_turn,0
10650,106.5,0.5846,1.1738,1.3113,0.6887,0.8168,-0.78,turn,roam_pivot_turn,0
10660,106.6,0.5258,1.1219,1.239,0.761,0.8316,-0.7386,turn,roam_pivot_turn,0
10670,106.7,0.4582,1.0794,1.1727,0.8273,0.8563,-0.7127,stop,roam_stance_pause,0
