step,time_s,ball_x,ball_y,radius_m,core_z_m,distance_to_edge_m,speed_mps,v_radial_mps,sub_skill,action_name,is_boundary_active
9710,97.1,0.086,0.349,0.3594,0.1844,1.6406,0.3659,-0.2908,curve,roam_curve_right,0
9720,97.2,0.1014,0.3115,0.3276,0.1842,1.6724,0.429,-0.3312,curve,roam_curve_right,0
9730,97.3,0.1165,0.269,0.2932,0.1853,1.7068,0.4022,-0.298,move,roam_forward_cruise,0
9740,97.4,0.134,0.218,0.2559,0.1841,1.7441,0.5451,-0.3308,move,roam_forward_cruise,0
9750,97.5,0.1553,0.162,0.2244,0.1852,1.7756,0.562,-0.2377,move,roam_forward_cruise,0
9760,97.6,0.177,0.1,0.2033,0.184,1.7967,0.7352,-0.1206,move,roam_forward_cruise,0
9770,97.7,0.2006,0.0341,0.2034,0.1854,1.7966,0.6737,0.1156,move,roam_forward_cruise,0
9780,97.8,0.2243,-0.0338,0.2269,0.1825,1.7731,0.7306,0.3412,move,roam_forward_cruise,0
9790,97.9,0.248,-0.1033,0.2687,0.184,1.7313,0.7428,0.4817,move,roam_forward_cruise,0
9800,98.0,0.2702,-0.1742,0.3215,0.1848,1.6785,0.7426,0.5693,move,roam_forward_cruise,0
9810,98.1,0.2933,-0.237,0.3771,0.1927,1.6229,0.4294,0.3935,move,roam_forward_cruise,0
9820,98.2,0.3161,-0.2615,0.4102,0.1937,1.5898,0.2242,0.2111,curve,roam_curve_left,0
9830,98.3,0.3325,-0.258,0.4209,0.1911,1.5791,0.1769,0.0068,curve,roam_curve_left,0
9840,98.4,0.3437,-0.2404,0.4194,0.1832,1.5806,0.1999,-0.0067,curve,roam_curve_left,0
9850,98.5,0.3569,-0.221,0.4198,0.1844,1.5802,0.2634,-0.0041,curve,roam_curve_left,0
9860,98.6,0.3693,-0.1955,0.4178,0.1818,1.5822,0.2965,-0.0416,curve,roam_curve_left,0
9870,98.7,0.3781,-0.1705,0.4148,0.1792,1.5852,0.0961,-0.0315,curve,roam_curve_left,0
9880,98.8,0.3737,-0.162,0.4073,0.184,1.5927,0.128,-0.1022,curve,roam_curve_left,0
9890,98.9,0.366,-0.1483,0.3949,0.1841,1.6051,0.1564,-0.1232,curve,roam_curve_left,0
9900,99.0,0.3644,-0.1332,0.388,0.1876,1.612,0.1789,-0.0556,turn,roam_pivot_turn,0
9910,99.1,0.3754,-0.1133,0.3921,0.1867,1.6079,0.3164,0.1836,turn,roam_pivot_turn,0
9920,99.2,0.4057,-0.0948,0.4166,0.1851,1.5834,0.3928,0.3225,turn,roam_pivot_turn,0
9930,99.3,0.4463,-0.0878,0.4548,0.1862,1.5452,0.3886,0.3644,turn,roam_pivot_turn,0
9940,99.4,0.4801,-0.0758,0.486,0.1862,1.514,0.3491,0.2865,turn,roam_pivot_turn,0
9950,99.5,0.5113,-0.0602,0.5148,0.1861,1.4852,0.3122,0.2568,stop,roam_stance_pause,0
9960,99.6,0.5365,-0.0431,0.5383,0.1929,1.4617,0.3221,0.2407,stop,roam_stance_pause,0
9970,99.7,0.5567,-0.0295,0.5575,0.192,1.4425,0.1617,0.1493,stop,roam_stance_pause,0
9980,99.8,0.5693,-0.0316,0.5701,0.1911,1.4299,0.1387,0.1286,curve,roam_curve_right,0
9990,99.9,0.5744,-0.0455,0.5762,0.1847,1.4238,0.1719,-0.0226,curve,roam_curve_right,0
10000,100.0,0.5728,-0.0618,0.5761,0.1832,1.4239,0.1153,-0.0052,curve,roam_curve_right,0
10010,100.1,0.5692,-0.0651,0.5729,0.1833,1.4271,0.0212,-0.0208,curve,roam_curve_right,0
10020,100.2,0.5762,-0.0657,0.5799,0.1849,1.4201,0.1909,0.1906,curve,roam_curve_right,0
10030,100.3,0.5855,-0.0704,0.5897,0.1847,1.4103,0.0904,0.0893,curve,roam_curve_right,0
10040,100.4,0.597,-0.0696,0.6011,0.1838,1.3989,0.1343,0.1335,curve,roam_curve_right,0
10050,100.5,0.6108,-0.0671,0.6145,0.186,1.3855,0.1601,0.1428,curve,roam_curve_right,0
10060,100.6,0.6226,-0.0592,0.6254,0.1848,1.3746,0.0968,0.0642,curve,roam_curve_right,0
10070,100.7,0.6287,-0.0625,0.6317,0.1853,1.3683,0.107,0.0342,curve,roam_curve_right,0
10080,100.8,0.6254,-0.0774,0.6302,0.1838,1.3698,0.1441,-0.0938,curve,roam_curve_right,0
10090,100.9,0.6193,-0.0798,0.6244,0.1874,1.3756,0.0367,0.0366,move,roam_forward_cruise,0
10100,101.0,0.6287,-0.0781,0.6335,0.1856,1.3665,0.1591,0.1454,move,roam_forward_cruise,0
10110,101.1,0.6333,-0.0732,0.6375,0.1867,1.3625,0.0801,0.0559,move,roam_forward_cruise,0
10120,101.2,0.6406,-0.0673,0.6441,0.188,1.3559,0.1094,0.0891,move,roam_forward_cruise,0
10130,101.3,0.6468,-0.062,0.6497,0.1886,1.3503,0.0596,0.0459,move,roam_forward_cruise,0
10140,101.4,0.6556,-0.0596,0.6583,0.1911,1.3417,0.1329,0.1254,move,roam_forward_cruise,0
10150,101.5,0.6679,-0.0558,0.6702,0.1938,1.3298,0.1604,0.1483,move,roam_forward_cruise,0
10160,101.6,0.6747,-0.053,0.6768,0.1947,1.3232,0.1071,0.1064,move,roam_forward_cruise,0
10170,101.7,0.6812,-0.051,0.6831,0.195,1.3169,0.0415,0.0343,move,roam_forward_cruise,0
10180,101.8,0.69,-0.049,0.6917,0.1958,1.3083,0.0611,0.0463,curve,roam_curve_left,0
10190,101.9,0.6931,-0.0459,0.6946,0.1947,1.3054,0.0631,0.0631,curve,roam_curve_left,0
10200,102.0,0.6956,-0.0451,0.6971,0.1946,1.3029,0.0266,0.0221,curve,roam_curve_left,0
10210,102.1,0.6981,-0.0441,0.6995,0.1944,1.3005,0.0276,0.026,curve,roam_curve_left,0
10220,102.2,0.701,-0.0433,0.7024,0.1943,1.2976,0.0326,0.0309,curve,roam_curve_left,0
10230,102.3,0.7046,-0.0423,0.7059,0.1941,1.2941,0.0428,0.0407,curve,roam_curve_left,0
10240,102.4,0.7095,-0.041,0.7107,0.1937,1.2893,0.0591,0.0561,curve,roam_curve_left,0
10250,102.5,0.7163,-0.0392,0.7174,0.1931,1.2826,0.1368,0.1222,curve,roam_curve_left,0
10260,102.6,0.7271,-0.0349,0.7279,0.1898,1.2721,0.2029,0.168,turn,roam_pivot_turn,0
10270,102.7,0.7459,-0.0394,0.7469,0.1916,1.2531,0.3155,0.3018,turn,roam_pivot_turn,0
10280,102.8,0.766,-0.0233,0.7664,0.1869,1.2336,0.2548,0.2234,turn,roam_pivot_turn,0
10290,102.9,0.7923,-0.0149,0.7925,0.1866,1.2075,0.1975,0.1974,turn,roam_pivot_turn,0
10300,103.0,0.8162,-0.0168,0.8164,0.1866,1.1836,0.2664,0.2617,turn,roam_pivot_turn,0
10310,103.1,0.8414,-0.0273,0.8418,0.1886,1.1582,0.3124,0.2619,stop,roam_stance_pause,0
10320,103.2,0.8682,-0.0493,0.8696,0.1903,1.1304,0.3702,0.2919,stop,roam_stance_pause,0
10330,103.3,0.8952,-0.0748,0.8983,0.1866,1.1017,0.3536,0.27,stop,roam_stance_pause,0
10340,103.4,0.9163,-0.0978,0.9215,0.1875,1.0785,0.2843,0.2188,curve,roam_curve_right,0
10350,103.5,0.929,-0.1163,0.9362,0.1852,1.0638,0.2219,0.0816,curve,roam_curve_right,0
10360,103.6,0.9259,-0.1252,0.9344,0.1866,1.0656,0.0962,-0.0852,curve,roam_curve_right,0
10370,103.7,0.9097,-0.1256,0.9183,0.1825,1.0817,0.1963,-0.196,curve,roam_curve_right,0
10380,103.8,0.8912,-0.1201,0.8993,0.1819,1.1007,0.1718,-0.1685,curve,roam_curve_right,0
10390,103.9,0.8753,-0.1167,0.883,0.1821,1.117,0.1135,-0.1129,curve,roam_curve_right,0
10400,104.0,0.8731,-0.1146,0.8806,0.1802,1.1194,0.0554,0.0509,curve,roam_curve_right,0
10410,104.1,0.8898,-0.1108,0.8967,0.1832,1.1033,0.1915,0.1755,curve,roam_curve_right,0
10420,104.2,0.9078,-0.1009,0.9134,0.1817,1.0866,0.1474,0.0819,curve,roam_curve_right,0
10430,104.3,0.9185,-0.0894,0.9228,0.1815,1.0772,0.1777,0.1071,curve,roam_curve_right,0
10440,104.4,0.9288,-0.0772,0.932,0.1816,1.068,0.1507,0.0914,curve,roam_curve_right,0
10450,104.5,0.9376,-0.062,0.9397,0.1904,1.0603,0.2107,0.0654,move,roam_forward_cruise,0
10460,104.6,0.9462,-0.0377,0.9469,0.1866,1.0531,0.3632,0.06,move,roam_forward_cruise,0
10470,104.7,0.952,0.0048,0.952,0.1849,1.048,0.4683,0.0097,move,roam_forward_cruise,0
10480,104.8,0.9543,0.0491,0.9556,0.186,1.0444,0.4936,0.0779,move,roam_forward_cruise,0
10490,104.9,0.9604,0.1008,0.9657,0.1843,1.0343,0.5889,0.1274,move,roam_forward_cruise,0
10500,105.0,0.9655,0.1593,0.9786,0.1857,1.0214,0.5972,0.1366,move,roam_forward_cruise,0
10510,105.1,0.9685,0.2195,0.9931,0.1829,1.0069,0.5811,0.1334,move,roam_forward_cruise,0
10520,105.2,0.9697,0.2757,1.0081,0.1858,0.9919,0.5013,0.1632,move,roam_forward_cruise,0
10530,105.3,0.9806,0.3196,1.0314,0.1888,0.9686,0.3689,0.3005,move,roam_forward_cruise,0
10540,105.4,1.0088,0.3512,1.0682,0.1839,0.9318,0.448,0.3996,curve,roam_curve_left,0
10550,105.5,1.0381,0.3821,1.1062,0.1843,0.8938,0.4467,0.3963,curve,roam_curve_left,0
10560,105.6,1.0721,0.4191,1.1511,0.1822,0.8489,0.6364,0.5783,curve,roam_curve_left,0
10570,105.7,1.1074,0.4566,1.1978,0.1853,0.8022,0.4997,0.4572,curve,roam_curve_left,0
10580,105.8,1.1446,0.4988,1.2485,0.1812,0.7515,0.5892,0.5258,curve,roam_curve_left,0
10590,105.9,1.1794,0.5409,1.2975,0.1855,0.7025,0.5223,0.4677,curve,roam_curve_left,0
10600,106.0,1.2159,0.5843,1.349,0.1831,0.651,0.5679,0.5168,curve,roam_curve_left,0
10610,106.1,1.2487,0.6292,1.3983,0.1843,0.6017,0.5568,0.4842,turn,boundary_turn_inward,1
10620,106.2,1.2764,0.676,1.4444,0.1858,0.5556,0.51,0.4213,turn,boundary_turn_inward,1
10630,106.3,1.2959,0.7213,1.4831,0.1815,0.5169,0.4876,0.3606,turn,boundary_turn_inward,1
10640,106.4,1.3021,0.7694,1.5125,0.1825,0.4875,0.5047,0.2708,turn,boundary_turn_inward,1
10650,106.5,1.3008,0.8191,1.5372,0.183,0.4628,0.506,0.2439,turn,boundary_turn_inward,1
10660,106.6,1.2903,0.8584,1.5497,0.1876,0.4503,0.3359,-0.0493,turn,roam_pivot_turn,0
10670,106.7,1.265,0.882,1.5422,0.1874,0.4578,0.3378,-0.0255,turn,boundary_turn_inward,1
10680,106.8,1.2419,0.9079,1.5384,0.1844,0.4616,0.2973,-0.0284,turn,boundary_turn_inward,1
10690,106.9,1.2241,0.9254,1.5345,0.1873,0.4655,0.1771,-0.0374,stop,roam_stance_pause,0
10700,107.0,1.2117,0.936,1.5311,0.182,0.4689,0.1315,-0.0253,turn,boundary_turn_inward,1
10710,107.1,1.1996,0.9402,1.5242,0.1846,0.4758,0.1573,-0.0994,curve,roam_curve_right,0
10720,107.2,1.1768,0.9403,1.5063,0.1821,0.4937,0.2594,-0.2054,curve,roam_curve_right,0
10730,107.3,1.1501,0.9398,1.4852,0.1814,0.5148,0.2888,-0.2244,curve,roam_curve_right,0
10740,107.4,1.1219,0.9393,1.4632,0.1799,0.5368,0.2821,-0.2251,curve,roam_curve_right,0
10750,107.5,1.0886,0.9372,1.4365,0.1841,0.5635,0.3567,-0.2839,curve,roam_curve_right,0
10760,107.6,1.0497,0.9354,1.406,0.1832,0.594,0.411,-0.3108,curve,roam_curve_right,0
10770,107.7,1.0064,0.9358,1.3743,0.1839,0.6257,0.4251,-0.3088,curve,roam_curve_right,0
10780,107.8,0.9586,0.9363,1.34,0.1815,0.66,0.4776,-0.3373,curve,roam_curve_right,0
10790,107.9,0.9112,0.9364,1.3066,0.1836,0.6934,0.498,-0.3387,curve,roam_curve_right,0
10800,108.0,0.8609,0.9383,1.2734,0.184,0.7266,0.4996,-0.3083,curve,roam_curve_right,0
10810,108.1,0.8227,0.9382,1.2478,0.194,0.7522,0.2714,-0.2254,move,roam_forward_cruise,0
10820,108.2,0.807,0.9308,1.2319,0.198,0.7681,0.0472,-0.0471,move,roam_forward_cruise,0
10830,108.3,0.8103,0.9316,1.2347,0.1972,0.7653,0.0646,0.0637,move,roam_forward_cruise,0
10840,108.4,0.8168,0.9349,1.2415,0.1959,0.7585,0.1063,0.1063,move,roam_forward_cruise,0
10850,108.5,0.8219,0.9331,1.2434,0.1948,0.7566,0.1083,0.1042,move,roam_forward_cruise,0
10860,108.6,0.8175,0.93,1.2383,0.195,0.7617,0.0771,0.073,move,roam_forward_cruise,0
10870,108.7,0.8152,0.9249,1.2329,0.1951,0.7671,0.054,0.0405,move,roam_forward_cruise,0
10880,108.8,0.8126,0.9187,1.2265,0.1964,0.7735,0.0401,0.0231,move,roam_forward_cruise,0
10890,108.9,0.8103,0.9123,1.2201,0.1944,0.7799,0.1092,0.1032,move,roam_forward_cruise,0
10900,109.0,0.8206,0.9008,1.2185,0.1879,0.7815,0.1216,0.0305,curve,roam_curve_left,0
10910,109.1,0.835,0.8933,1.2228,0.1856,0.7772,0.1107,0.1081,curve,roam_curve_left,0
10920,109.2,0.8433,0.8909,1.2267,0.1854,0.7733,0.1544,0.125,curve,roam_curve_left,0
10930,109.3,0.8545,0.8908,1.2344,0.1849,0.7656,0.1692,0.1686,curve,roam_curve_left,0
10940,109.4,0.8672,0.8928,1.2447,0.1846,0.7553,0.1816,0.1815,curve,roam_curve_left,0
10950,109.5,0.8817,0.8958,1.257,0.1854,0.743,0.2235,0.2229,curve,roam_curve_left,0
10960,109.6,0.8994,0.8999,1.2722,0.1846,0.7278,0.1959,0.1941,curve,roam_curve_left,0
10970,109.7,0.9167,0.9022,1.2862,0.1847,0.7138,0.0916,0.0796,curve,roam_curve_left,0
10980,109.8,0.9327,0.904,1.2989,0.1849,0.7011,0.1721,0.1086,turn,roam_pivot_turn,0
10990,109.9,0.956,0.8968,1.3108,0.1868,0.6892,0.2278,0.0485,turn,roam_pivot_turn,0
11000,110.0,0.9795,0.8777,1.3152,0.1867,0.6848,0.327,-0.0433,turn,roam_pivot_turn,0
11010,110.1,1.0009,0.8501,1.3132,0.1853,0.6868,0.3904,-0.1199,turn,roam_pivot_turn,0
11020,110.2,1.0168,0.8162,1.3038,0.1872,0.6962,0.5017,-0.2545,turn,roam_pivot_turn,0
11030,110.3,1.0248,0.7802,1.288,0.187,0.712,0.3888,-0.2223,stop,roam_stance_pause,0
11040,110.4,1.0255,0.7466,1.2685,0.1903,0.7315,0.3527,-0.2446,stop,roam_stance_pause,0
11050,110.5,1.023,0.7161,1.2487,0.1906,0.7513,0.3201,-0.2341,stop,roam_stance_pause,0
11060,110.6,1.0222,0.6897,1.2331,0.1855,0.7669,0.2802,-0.1864,curve,roam_curve_right,0
11070,110.7,1.0232,0.6639,1.2197,0.183,0.7803,0.2939,-0.1721,curve,roam_curve_right,0
11080,110.8,1.027,0.6353,1.2077,0.182,0.7923,0.3105,-0.1479,curve,roam_curve_right,0
11090,110.9,1.0337,0.6036,1.197,0.1842,0.803,0.3141,-0.1259,curve,roam_curve_right,0
11100,111.0,1.044,0.575,1.1919,0.1855,0.8081,0.2923,-0.009,curve,roam_curve_right,0
11110,111.1,1.0563,0.5456,1.1889,0.1786,0.8111,0.3361,-0.0652,curve,roam_curve_right,0
11120,111.2,1.066,0.5093,1.1814,0.1821,0.8186,0.3708,-0.0613,curve,roam_curve_right,0
11130,111.3,1.0755,0.4746,1.1756,0.1853,0.8244,0.3664,-0.0636,curve,roam_curve_right,0
11140,111.4,1.0852,0.4369,1.1699,0.1826,0.8301,0.3429,-0.0363,curve,roam_curve_right,0
11150,111.5,1.0951,0.4133,1.1705,0.1882,0.8295,0.1524,0.0537,curve,roam_curve_right,0
11160,111.6,1.106,0.4139,1.1809,0.1893,0.8191,0.1702,0.163,curve,roam_curve_right,0
11170,111.7,1.1199,0.4259,1.1981,0.1908,0.8019,0.1251,0.1228,move,roam_forward_cruise,0
11180,111.8,1.1234,0.4243,1.2008,0.1916,0.7992,0.0834,-0.044,move,roam_forward_cruise,0
11190,111.9,1.1175,0.4102,1.1904,0.1922,0.8096,0.1596,-0.1214,move,roam_forward_cruise,0
11200,112.0,1.1057,0.3953,1.1742,0.1934,0.8258,0.217,-0.1972,move,roam_forward_cruise,0
11210,112.1,1.0893,0.3869,1.156,0.1901,0.844,0.179,-0.1729,move,roam_forward_cruise,0
11220,112.2,1.0675,0.3872,1.1356,0.1897,0.8644,0.2548,-0.2437,move,roam_forward_cruise,0
11230,112.3,1.0393,0.381,1.1069,0.1866,0.8931,0.2671,-0.267,move,roam_forward_cruise,0
11240,112.4,1.0315,0.3656,1.0944,0.1905,0.9056,0.2151,-0.0069,move,roam_forward_cruise,0
11250,112.5,1.0376,0.344,1.0932,0.1927,0.9068,0.202,0.043,move,roam_forward_cruise,0
11260,112.6,1.0422,0.3197,1.0901,0.183,0.9099,0.2451,-0.0779,curve,roam_curve_left,0
11270,112.7,1.0405,0.2939,1.0813,0.1834,0.9187,0.2535,-0.0749,curve,roam_curve_left,0
11280,112.8,1.0396,0.2682,1.0736,0.1809,0.9264,0.2802,-0.0784,curve,roam_curve_left,0
11290,112.9,1.0386,0.2361,1.0651,0.1831,0.9349,0.3594,-0.0848,curve,roam_curve_left,0
11300,113.0,1.0381,0.1972,1.0566,0.1829,0.9434,0.3805,-0.07,curve,roam_curve_left,0
11310,113.1,1.0376,0.1551,1.0491,0.1826,0.9509,0.4215,-0.0783,curve,roam_curve_left,0
11320,113.2,1.0346,0.1132,1.0407,0.1845,0.9593,0.4259,-0.0875,curve,roam_curve_left,0
11330,113.3,1.0317,0.0697,1.034,0.1852,0.966,0.5444,-0.0456,curve,roam_curve_left,0
11340,113.4,1.0294,0.0243,1.0297,0.1836,0.9703,0.4533,-0.0422,turn,roam_pivot_turn,0
11350,113.5,1.0213,-0.0209,1.0215,0.1842,0.9785,0.4718,-0.0985,turn,roam_pivot_turn,0
11360,113.6,1.0076,-0.0663,1.0098,0.1877,0.9902,0.4267,-0.1518,turn,roam_pivot_turn,0
11370,113.7,0.9828,-0.0956,0.9874,0.1882,1.0126,0.384,-0.2879,turn,roam_pivot_turn,0
11380,113.8,0.9454,-0.1156,0.9525,0.1868,1.0475,0.467,-0.4318,turn,roam_pivot_turn,0
11390,113.9,0.8977,-0.1254,0.9064,0.1857,1.0936,0.4867,-0.4617,stop,roam_stance_pause,0
11400,114.0,0.8577,-0.1316,0.8678,0.1944,1.1322,0.2426,-0.2288,stop,roam_stance_pause,0
11410,114.1,0.8504,-0.1363,0.8613,0.1956,1.1387,0.0789,0.0673,stop,roam_stance_pause,0
11420,114.2,0.8629,-0.1428,0.8746,0.1905,1.1254,0.1242,0.1153,curve,roam_curve_right,0
11430,114.3,0.8764,-0.1547,0.8899,0.1845,1.1101,0.2395,0.1935,curve,roam_curve_right,0
11440,114.4,0.8956,-0.1754,0.9126,0.183,1.0874,0.2896,0.2331,curve,roam_curve_right,0
11450,114.5,0.9058,-0.196,0.9268,0.1852,1.0732,0.1922,0.0389,curve,roam_curve_right,0
11460,114.6,0.899,-0.215,0.9244,0.1831,1.0756,0.2257,-0.0554,curve,roam_curve_right,0
11470,114.7,0.888,-0.2361,0.9189,0.1844,1.0811,0.2482,-0.044,curve,roam_curve_right,0
11480,114.8,0.8757,-0.263,0.9143,0.1849,1.0857,0.3347,-0.0656,curve,roam_curve_right,0
11490,114.9,0.8583,-0.295,0.9076,0.1838,1.0924,0.223,0.0081,curve,roam_curve_right,0
11500,115.0,0.8626,-0.3108,0.9169,0.1879,1.0831,0.1787,0.1644,curve,roam_curve_right,0
11510,115.1,0.882,-0.3237,0.9396,0.1856,1.0604,0.2706,0.2658,curve,roam_curve_right,0
11520,115.2,0.9089,-0.3355,0.9688,0.185,1.0312,0.2971,0.297,curve,roam_curve_right,0
11530,115.3,0.9389,-0.3508,1.0023,0.1873,0.9977,0.3917,0.3875,move,roam_forward_cruise,0
11540,115.4,0.9774,-0.3748,1.0469,0.1842,0.9531,0.5384,0.5117,move,roam_forward_cruise,0
11550,115.5,1.0003,-0.3894,1.0734,0.198,0.9266,0.1301,0.1296,move,roam_forward_cruise,0
11560,115.6,1.0037,-0.3835,1.0745,0.1966,0.9255,0.1197,-0.0649,move,roam_forward_cruise,0
11570,115.7,1.0018,-0.3779,1.0707,0.193,0.9293,0.063,0.0364,move,roam_forward_cruise,0
11580,115.8,1.0008,-0.3763,1.0692,0.1918,0.9308,0.0336,-0.0196,move,roam_forward_cruise,0
11590,115.9,0.9979,-0.371,1.0646,0.1885,0.9354,0.0537,-0.039,move,roam_forward_cruise,0
11600,116.0,1.0011,-0.372,1.068,0.1895,0.932,0.0212,0.0208,move,roam_forward_cruise,0
11610,116.1,1.0019,-0.3705,1.0682,0.1891,0.9318,0.0237,-0.0151,move,roam_forward_cruise,0
11620,116.2,1.0012,-0.3627,1.0648,0.1842,0.9352,0.1056,-0.0701,curve,roam_curve_left,0
11630,116.3,0.9986,-0.3524,1.059,0.1824,0.941,0.1031,-0.0618,curve,roam_curve_left,0
11640,116.4,0.9948,-0.3437,1.0525,0.1809,0.9475,0.0972,-0.0777,curve,roam_curve_left,0
11650,116.5,0.9878,-0.3382,1.0441,0.1819,0.9559,0.1004,-0.1004,curve,roam_curve_left,0
11660,116.6,0.9775,-0.3355,1.0334,0.1802,0.9666,0.1129,-0.1106,curve,roam_curve_left,0
11670,116.7,0.968,-0.3378,1.0253,0.1809,0.9747,0.1268,-0.0664,curve,roam_curve_left,0
11680,116.8,0.9593,-0.3495,1.021,0.1835,0.979,0.1649,-0.0241,curve,roam_curve_left,0
11690,116.9,0.9509,-0.3656,1.0187,0.1824,0.9813,0.1855,-0.0074,curve,roam_curve_left,0
11700,117.0,0.9384,-0.3732,1.0099,0.1845,0.9901,0.1654,-0.1207,turn,roam_pivot_turn,0
11710,117.1,0.9181,-0.3741,0.9914,0.1851,1.0086,0.2501,-0.2452,turn,roam_pivot_turn,0
11720,117.2,0.8994,-0.3643,0.9704,0.1806,1.0296,0.2038,-0.1791,turn,roam_pivot_turn,0
11730,117.3,0.8878,-0.3448,0.9524,0.1862,1.0476,0.2511,-0.1584,turn,roam_pivot_turn,0
11740,117.4,0.8831,-0.3192,0.9391,0.1859,1.0609,0.3365,-0.1287,turn,roam_pivot_turn,0
11750,117.5,0.879,-0.2839,0.9237,0.1859,1.0763,0.3678,-0.1456,stop,roam_stance_pause,0
11760,117.6,0.8756,-0.2451,0.9093,0.1868,1.0907,0.3818,-0.1399,stop,roam_stance_pause,0
11770,117.7,0.8717,-0.2145,0.8977,0.1915,1.1023,0.2616,-0.1155,stop,roam_stance_pause,0
11780,117.8,0.8691,-0.1916,0.89,0.1919,1.11,0.2054,-0.0126,curve,roam_curve_right,0
11790,117.9,0.8848,-0.1737,0.9017,0.1844,1.0983,0.2832,0.1936,curve,roam_curve_right,0
11800,118.0,0.9107,-0.1566,0.9241,0.182,1.0759,0.3418,0.2491,curve,roam_curve_right,0
11810,118.1,0.9409,-0.1386,0.951,0.1833,1.049,0.343,0.2859,curve,roam_curve_right,0
11820,118.2,0.9737,-0.123,0.9815,0.1862,1.0185,0.4503,0.3586,curve,roam_curve_right,0
11830,118.3,1.0013,-0.1035,1.0066,0.1855,0.9934,0.3187,0.1933,curve,roam_curve_right,0
11840,118.4,1.0178,-0.0778,1.0208,0.1839,0.9792,0.2965,0.1109,curve,roam_curve_right,0
11850,118.5,1.0323,-0.0456,1.0333,0.1857,0.9667,0.454,0.194,curve,roam_curve_right,0
11860,118.6,1.0498,-0.0082,1.0498,0.1822,0.9502,0.4539,0.1884,curve,roam_curve_right,0
11870,118.7,1.0677,0.0334,1.0682,0.1817,0.9318,0.5388,0.2159,curve,roam_curve_right,0
11880,118.8,1.0872,0.0744,1.0898,0.1858,0.9102,0.4665,0.2545,curve,roam_curve_right,0
11890,118.9,1.1138,0.1139,1.1196,0.1864,0.8804,0.4382,0.286,move,roam_forward_cruise,0
11900,119.0,1.1319,0.139,1.1404,0.1904,0.8596,0.2287,0.173,move,roam_forward_cruise,0
11910,119.1,1.1373,0.146,1.1466,0.1932,0.8534,0.007,0.003,move,roam_forward_cruise,0
11920,119.2,1.139,0.1451,1.1482,0.1937,0.8518,0.0343,0.0185,move,roam_forward_cruise,0
11930,119.3,1.1401,0.1405,1.1487,0.1925,0.8513,0.0477,0.0276,move,roam_forward_cruise,0
11940,119.4,1.1421,0.1368,1.1502,0.1916,0.8498,0.044,0.0225,move,roam_forward_cruise,0
11950,119.5,1.1435,0.1316,1.151,0.1897,0.849,0.0578,0.0249,move,roam_forward_cruise,0
11960,119.6,1.1466,0.1272,1.1536,0.1889,0.8464,0.0625,0.0196,move,roam_forward_cruise,0
11970,119.7,1.1496,0.1216,1.156,0.1873,0.844,0.06,0.0306,move,roam_forward_cruise,0
11980,119.8,1.1487,0.1112,1.1541,0.1873,0.8459,0.1592,-0.0226,curve,roam_curve_left,0
11990,119.9,1.1509,0.0936,1.1547,0.1852,0.8453,0.1921,0.0283,curve,roam_curve_left,0
12000,120.0,1.1554,0.0722,1.1576,0.1852,0.8424,0.2816,-0.0233,curve,roam_curve_left,0
