time_s,phase,angle_deg,x_m,y_m,vx_cm_s,vy_cm_s,speed_cm_s,lane_error_cm
0.4000000000000002,STRAIGHT,0.0,0.2864406087676083,-0.06107592049504657,97.02959421825989,-6.2140818570088925,97.22837532061193,0.0
0.4100000000000002,STRAIGHT,0.0,0.29589555148865965,-0.06171855525466644,92.68249716876667,-6.568614311935993,92.91497175061409,0.0
0.4200000000000002,STRAIGHT,0.0,0.3055500849357974,-0.06241782000668893,99.2562671350466,-6.867030077108074,99.49353078297925,0.0
0.4300000000000002,STRAIGHT,0.0,0.3150240498658968,-0.06301873676963464,91.38767876228776,-5.347297848026914,91.54398627891739,0.0
0.4400000000000002,STRAIGHT,0.0,0.32496548650788626,-0.06377402635368416,102.21988680821158,-8.004467639247217,102.53280821898592,0.0
0.45000000000000023,STRAIGHT,0.0,0.33496597869419753,-0.06460300043393058,98.30433523464713,-8.476156141260427,98.66908101759594,0.0
0.46000000000000024,STRAIGHT,0.0,0.34524940253061903,-0.06548417733216384,105.21872185613688,-8.912250407294897,105.59549060618745,0.0
0.47000000000000025,STRAIGHT,0.0,0.355692404331194,-0.06640949969197531,105.64852953428871,-9.426448619234655,106.06823146601694,0.0
0.48000000000000026,STRAIGHT,0.0,0.36632727268295756,-0.06738539902669999,106.7507990048071,-9.874270492056558,107.20650309526482,0.0
0.49000000000000027,STRAIGHT,0.0,0.3768556028505174,-0.06840652861874776,103.91925024245828,-10.655170968610983,104.46407631011243,0.0
0.5000000000000002,STRAIGHT,0.0,0.3877156677248734,-0.06935938420996945,111.32498350583397,-8.873466333746235,111.67806569488181,0.0
0.5100000000000002,STRAIGHT,0.0,0.3986752296877851,-0.07031032841738051,107.71565040451326,-10.033591604829846,108.18194998501286,0.0
0.5200000000000002,STRAIGHT,0.0,0.4097048334239837,-0.07110384679047013,108.62348884785706,-7.217097585002474,108.86298189482031,0.0
0.5300000000000002,STRAIGHT,0.0,0.4209817994117034,-0.07193505775623393,115.08126861357377,-9.03629925592857,115.43549319837558,0.0
0.5400000000000003,STRAIGHT,0.0,0.4323438059185487,-0.0727903826551081,113.14765091420283,-8.417735353261447,113.46034186392993,0.0
0.5500000000000003,STRAIGHT,0.0,0.443614369871295,-0.07360398305642142,112.3828115624986,-7.964933940667292,112.66470834902678,0.0
0.5600000000000003,STRAIGHT,0.0,0.45484355855106307,-0.07437988849584758,112.1163998282506,-7.613203588803444,112.37458778270432,0.0
0.5700000000000003,STRAIGHT,0.0,0.4655148033734754,-0.07524715326027931,102.90007314494294,-9.46114643169285,103.3341102687614,0.0
0.5800000000000003,STRAIGHT,0.0,0.4765569509176558,-0.0760326448952325,113.16930747620555,-7.6072944882401075,113.42470226575321,0.0
0.5900000000000003,STRAIGHT,0.0,0.48762676924414283,-0.07671557705578973,108.86799783594205,-6.47421805120911,109.06033399995292,0.0
0.6000000000000003,STRAIGHT,0.0,0.4988558491374127,-0.07733079115169296,114.28454246505235,-5.965752556149936,114.44014527257278,0.0
0.6100000000000003,STRAIGHT,0.0,0.5100977570740356,-0.07786988036112416,111.0980120991359,-5.075318673688562,111.2138802129448,0.0
0.6200000000000003,STRAIGHT,0.0,0.5216349058737755,-0.07835660996704698,117.98508244002215,-4.8299322469798796,118.08390205226638,0.0
0.6300000000000003,STRAIGHT,0.0,0.5332066096159944,-0.07882375847405536,116.30702553413545,-4.721323446909919,116.40281389935718,0.0
0.6400000000000003,STRAIGHT,0.0,0.5446790800740537,-0.07921308755477778,112.77738476770625,-3.2339318809527264,112.82374231718208,0.0
0.6500000000000004,STRAIGHT,0.0,0.5562056778377041,-0.07968940840109395,116.25079927508733,-5.985620598018147,116.40479365576,0.0
0.6600000000000004,STRAIGHT,0.0,0.5679823665005322,-0.0801101338678563,118.01040429335636,-3.097547771383829,118.05104965089225,0.0
0.6700000000000004,STRAIGHT,0.0,0.5799526232700775,-0.08062116829268302,117.68130094349323,-5.711799826857039,117.8198338524338,0.0
0.6800000000000004,STRAIGHT,0.0,0.5921906474249683,-0.08103270096229989,122.59579529884894,-3.8773524864440247,122.65709472860267,0.0
0.6900000000000004,STRAIGHT,0.0,0.6045342619351726,-0.08139683889268416,123.83167998317273,-3.5461461973153745,123.88244476239414,0.0
0.7000000000000004,STRAIGHT,0.0,0.6167496769809374,-0.08173990226907756,121.03048176945512,-3.460439928720375,121.07994120351518,0.0
0.7100000000000004,STRAIGHT,0.0,0.6292769061676632,-0.08209451639435039,127.34415038876104,-3.6021363154692176,127.39508634272599,0.0
0.7200000000000004,STRAIGHT,0.0,0.6417616338246577,-0.08249548565413871,123.05714658413254,-4.133023970462626,123.12653334098667,0.0
0.7300000000000004,STRAIGHT,0.0,0.6545009780131656,-0.08292659760284248,129.7532348953545,-4.410640717596925,129.82817767090765,0.0
0.7400000000000004,STRAIGHT,0.0,0.6672821490404618,-0.08335529519398488,125.58368949790204,-4.097353980152918,125.65051284234437,0.0
0.7500000000000004,STRAIGHT,0.0,0.6801164797840513,-0.08372204307745075,130.1949582695507,-3.4666217849948473,130.2411019049296,0.0
0.7600000000000005,STRAIGHT,0.0,0.692628762112358,-0.08397905976150673,121.17137229821839,-1.9711588888451943,121.18740418046143,0.0
0.7700000000000005,STRAIGHT,0.0,0.7052119943207086,-0.08434858844117885,125.6591915901456,-4.820284171390086,125.75161060830145,0.0
0.7800000000000005,STRAIGHT,0.0,0.7178398744274432,-0.08467393068319014,126.46692006527218,-2.2554153051067467,126.48703004258759,0.0
0.7900000000000005,STRAIGHT,0.0,0.730606052067125,-0.08508004298518689,126.79860531526552,-4.836140496814686,126.89079779401426,0.0
0.8000000000000005,STRAIGHT,0.0,0.74369141678224,-0.08544041298619348,131.6675926221749,-3.2761670655002004,131.7083452844203,0.0
0.8100000000000005,STRAIGHT,0.0,0.7569137336351097,-0.08572913237289316,132.03721153021203,-2.653260310867027,132.0638671967135,0.0
0.8200000000000005,STRAIGHT,0.0,0.7696901820105791,-0.08586521563394589,124.14070907523089,-0.4757289113056846,124.14162061008453,0.0
0.8300000000000005,STRAIGHT,0.0,0.7828803282063838,-0.0861327169158129,133.75698312689212,-2.5422067246987217,133.78113974039394,0.0
0.8400000000000005,STRAIGHT,0.0,0.7960504495738615,-0.08636717744412617,129.91325628288874,-2.2560633385931546,129.9328441149938,0.0
0.8500000000000005,STRAIGHT,0.0,0.809316820105694,-0.086567981556275,134.3510236058729,-1.8295395445356748,134.3634800043927,0.0
0.8600000000000005,STRAIGHT,0.0,0.8224417552551966,-0.0867499252054585,129.17072458951583,-1.8063551790853072,129.18335422961255,0.0
0.8700000000000006,STRAIGHT,0.0,0.8354303598473699,-0.0870160816006912,130.0096991582761,-3.2708703022999552,130.05083801252465,0.0
0.8800000000000006,STRAIGHT,0.0,0.8485476649175824,-0.08720577107876944,130.019376228873,-1.8178684400965441,130.0320838893645,0.0
0.8900000000000006,STRAIGHT,0.0,0.8618387754341987,-0.08738938785980559,132.76853933512078,-1.9999670133855791,132.78360179342982,0.0
