time_s,jump_idx,requested_height_cm,phase,height_cm,vz_cm_s,vx_cm_s,measured_rise_cm,ground_contact
3.179999999999976,1,35.0,move,18.193387732721913,-1.3532558919536073,118.9351113264689,-0.01666409671733926,1
3.189999999999976,1,35.0,move,18.204907472325583,0.1907598314432657,124.10632009731634,0.010905156405577321,1
3.1999999999999758,1,35.0,move,18.215258097325314,0.5426274548392872,123.62357128407399,-0.0006145831980941541,1
3.2099999999999755,1,35.0,move,18.230940307926478,1.8005397033456234,123.00224580030938,-0.010965208197824539,1
3.2199999999999753,1,35.0,move,18.26808492000848,4.551350967847066,122.85767429925023,-0.026647418798986244,1
3.229999999999975,1,35.0,move,18.340868834291584,8.029945406870473,123.50105455620925,-0.06379203088099084,1
3.239999999999975,1,35.0,move,18.432949290578694,8.986126305986824,119.88019288047435,-0.13657594516409133,1
3.2499999999999747,1,35.0,move,18.500542557518507,3.740644392964761,125.05964349978154,-0.22865640145120214,1
3.2599999999999745,1,35.0,move,18.525878550777048,0.5581367654054133,123.35416336635107,-0.29624966839101596,1
3.2699999999999743,1,35.0,move,18.52473019076798,-1.2221334802890949,122.78586126206106,-0.3215856616495566,1
3.279999999999974,1,35.0,move,18.5126788684086,-2.182912213391418,122.22944949017422,-0.3204373016404888,1
3.289999999999974,1,35.0,move,18.481317677593058,-4.1655790770689265,121.52773442479334,-0.3083859792811089,1
3.2999999999999736,1,35.0,move,18.438901651338483,-4.856911453251166,121.44161839405857,-0.27702478846556855,1
3.3099999999999734,1,35.0,move,18.39109286793047,-6.005166410365416,117.51824470107768,-0.23460876221099158,1
3.319999999999973,1,35.0,move,18.32788640905609,-7.080586387697043,119.16761651333073,-0.18679997880298171,1
3.329999999999973,1,35.0,move,18.26938755079648,-4.778202352113913,118.48489317561999,-0.1235935199285998,1
3.3399999999999728,1,35.0,move,18.23683356002202,-2.175268915055101,122.66053852188976,-0.0650946616689907,1
3.3499999999999726,1,35.0,move,18.24674520490151,2.5683191781507646,122.7149731502369,-0.03254067089452917,1
3.3599999999999723,1,35.0,move,18.299409615514627,5.998708051941137,123.09203075390711,-0.042452315774021976,1
3.369999999999972,1,35.0,move,18.368622730646802,7.298448369556487,118.51272884801335,-0.0951167263871372,1
3.379999999999972,1,35.0,move,18.442603478763218,6.320151548571,123.04638725963149,-0.16432984151931174,1
3.3899999999999717,1,35.0,move,18.48209004377836,2.084171684518571,118.50322003475482,-0.23831058963572627,1
3.3999999999999715,1,35.0,move,18.480288158254982,-2.6580815139694938,123.57546659154856,-0.27779715465086896,1
3.4099999999999713,1,35.0,move,18.447657672344604,-4.637848449222285,123.07917660131855,-0.27599526912749084,1
3.419999999999971,1,35.0,move,18.407903172506213,-3.987214245437169,124.06790141388495,-0.24336478321711486,1
3.429999999999971,1,35.0,move,18.373364474571265,-4.589286530736496,124.70435651091714,-0.20361028337872178,1
3.4399999999999706,1,35.0,move,18.318272543427096,-6.381788635150889,119.9182371709866,-0.1690715854437752,1
3.4499999999999704,1,35.0,move,18.271232547195503,-4.808193339944622,126.41460764155119,-0.11397965429960633,1
3.45999999999997,1,35.0,move,18.238574095180454,-2.9169601789980724,121.0981041640038,-0.06693965806801316,1
3.46999999999997,1,35.0,move,18.201204055938653,-3.881043567456134,124.55584048936903,-0.034281206052963475,1
3.47999999999997,1,35.0,move,18.164490798976068,-3.7084536562653305,123.44534142889441,0.003088833188838458,1
3.4899999999999696,1,35.0,move,18.14584001492898,-0.7143654493528613,119.31023403684561,0.03980209015142233,1
3.4999999999999694,1,35.0,move,18.15863121427136,0.8998489398060878,123.99016632940977,0.058452874198511307,1
3.509999999999969,1,35.0,move,18.17252784147586,1.4875215964123325,119.65455005276596,0.045661674856131707,1
3.519999999999969,1,35.0,move,18.196114771587073,2.6254897834561106,124.27493470966296,0.031765047651632905,1
3.5299999999999687,1,35.0,move,18.24230936398625,5.54756906253568,123.9108737825613,0.008178117540419416,1
3.5399999999999685,1,35.0,move,18.32244288845967,8.57095380481116,123.94638081682476,-0.0380164748587597,1
3.5499999999999683,1,35.0,move,18.396940789888387,5.173327572424145,123.63687299140942,-0.11814999933217885,1
