time_s,step,sub_skill,x_m,y_m,z_m,vx_m_s,vy_m_s,speed_m_s,cross_track_error_cm,curvature_1_m,heading_err_deg,dist_to_goal_m
3.37,337,curve,4.106341337221225,0.5245002780560557,0.18384384052096966,1.3024406588790756,-0.2999124809240883,1.3365250338528651,19.647166177180615,-0.19555357377936353,-24.261126137912058,3.7307125683735762
3.38,338,curve,4.120000675338194,0.5205019730195687,0.18256398963779127,1.4074064976979972,-0.4653822780973823,1.4823541123934092,19.756789429611587,-0.19555357377936353,-19.26095855489433,3.7166273336503597
3.39,339,curve,4.133447355982373,0.5165689881343114,0.18172474896065224,1.3112243025718897,-0.3573935757439376,1.3590582546889505,19.864993295367935,-0.19555357377936353,-22.64640228601927,3.702762915652801
3.4,340,curve,4.146819160777074,0.512496242581886,0.1812132588286446,1.3514742895201326,-0.4368797036849448,1.420333281566616,19.9574754712926,-0.19555357377936353,-20.313135442822105,3.6889543283028057
3.41,341,curve,4.1602180701280504,0.508406115731585,0.1812115363966615,1.3440268875339443,-0.43331406926420196,1.41215061414726,20.04929162015797,-0.19555357377936353,-20.702701267230776,3.675117775528059
3.42,342,curve,4.173762311799751,0.5040861502189794,0.18150480120365448,1.3797266058336946,-0.4417522627272802,1.448720320997134,20.0019127189613,-0.2786592268873299,-20.740164798712232,3.6611069366335656
3.43,343,curve,4.18721243046616,0.4996800163515564,0.18212225404769633,1.3245892339731664,-0.44029383107776393,1.3958493100771137,20.10079948996757,-0.2786592268873299,-20.41284455110779,3.647179118097772
3.44,344,curve,4.2006574091523765,0.49537614425455306,0.18292150789580536,1.3504724258056107,-0.44001240553405846,1.4203473835245937,20.20896435216307,-0.2786592268873299,-21.072465829467664,3.6332720767410827
3.45,345,curve,4.214123156215958,0.49097763068516576,0.18333619725196426,1.3423414887080682,-0.4365910284687708,1.4115567287383146,20.309146049496807,-0.2786592268873299,-21.427312947989424,3.6193332452985474
3.46,346,curve,4.227305079017357,0.4867318644098412,0.18341174497817203,1.298358809285519,-0.4147255968568315,1.3629867638159827,20.412777061710834,-0.2786592268873299,-22.06013652508859,3.6056980279998547
3.47,347,curve,4.24071773600078,0.482507857578506,0.183254555007444,1.3492671681796482,-0.4184358119842562,1.4126607589504463,20.52712096588397,-0.2786592268873299,-22.896301305326194,3.5918387248320154
3.48,348,curve,4.254269824157483,0.47836941654847276,0.18318029212860673,1.3568607039849652,-0.4094748532939792,1.4173004711417763,20.654646089171123,-0.2786592268873299,-23.705508351496633,3.5778542635437085
3.49,349,curve,4.267862237271281,0.47427244488959525,0.1832225882721613,1.3584475620143854,-0.40973168889227857,1.4188938775064703,20.78753228728416,-0.2786592268873299,-24.101746292222614,3.563836819255261
3.5,350,curve,4.28134657449216,0.47022920850931943,0.1830640738699982,1.3441782660545998,-0.40350281948979744,1.4034349775710189,20.819335088442788,-0.2230861447206577,-23.900722874956003,3.549935038790591
3.5100000000000002,351,curve,4.294529733260094,0.46631313558237314,0.18295472488169467,1.3005567456523197,-0.38087398354931173,1.3551800028064442,20.98217906601404,-0.2230861447206577,-24.634199039872104,3.536349964107771
3.52,352,curve,4.307823340614911,0.46232229810957765,0.1827737062379572,1.3465366370713086,-0.4075648819330878,1.4068653268740547,21.142535238554974,-0.2230861447206577,-24.47526382095909,3.5226468826498962
3.5300000000000002,353,curve,4.321209449807101,0.45828824010570884,0.1827662145272222,1.336191439249836,-0.40112804033844823,1.3951026009116003,21.30258862978,-0.2230861447206577,-24.975085183399738,3.508847835142458
3.54,354,curve,4.334398151884896,0.4543187337268198,0.18315067630522486,1.3306475230288881,-0.39795659910429654,1.3888816671385555,21.460746332223323,-0.2230861447206577,-25.40964749924792,3.4952543546208754
3.5500000000000003,355,curve,4.3477124398939155,0.450319722606503,0.18357616816087535,1.327801890245361,-0.3997138077407197,1.3866610933597794,21.621171538866637,-0.2230861447206577,-25.69621092451276,3.481533938822778
3.56,356,curve,4.360939683496717,0.44628978129978236,0.18374692513296495,1.3198449585064569,-0.4048924365647526,1.3805537293717522,21.775307715777505,-0.2230861447206577,-25.790918114800313,3.467897308361034
3.5700000000000003,357,curve,4.374097932648774,0.4421860572189626,0.1837922834868225,1.3135132159324712,-0.4134120608181269,1.3770354027617275,21.919935644705784,-0.2230861447206577,-25.77522511807903,3.454321176607383
3.58,358,move,4.387018604877438,0.4381274546753597,0.1838845982705632,1.2760327826758204,-0.3969401524456205,1.3363461928283966,21.972269593493426,-0.15261897041390438,-25.21934421345313,3.440988080761422
3.59,359,move,4.399428921094154,0.4331566840342738,0.18445111586364868,1.2373226020033048,-0.5812595962111171,1.3670515497287363,22.030640842447752,-0.15261897041390438,-17.626468497820525,3.428047501542152
3.6,360,move,4.412350277099745,0.42865562484264175,0.1853252874225983,1.32461463685744,-0.40526736404783575,1.3852240152911184,22.15286617345894,-0.15261897041390438,-26.119221625531544,3.4146621475720345
3.61,361,move,4.425576940107343,0.4233101119439224,0.18729173650280434,1.3066877024679893,-0.5685379797649092,1.4250151529777628,22.210724652124433,-0.15261897041390438,-19.94240310358382,3.4008710244949865
3.62,362,move,4.43897621819422,0.4178059845345721,0.1892593359422633,1.363688200908574,-0.5376669247107183,1.4658551194525142,22.261242087596848,-0.15261897041390438,-22.273587500455463,3.3868929691836716
3.63,363,move,4.452296781725917,0.4123024171199521,0.19081131902009704,1.3116570670171284,-0.5414161393094559,1.419005178764592,22.30856753716333,-0.15261897041390438,-21.70430010220138,3.372997390727285
3.64,364,move,4.465691291273042,0.4066836073342821,0.1916136073926377,1.3626469925252707,-0.5707952546807019,1.4773672695048352,22.348438819266146,-0.15261897041390438,-21.75637127482676,3.359018814104013
3.65,365,move,4.478979371028948,0.40097319360009476,0.19165746774792544,1.308045220625042,-0.5679688631265823,1.4260332845629224,22.375578413176818,-0.15261897041390438,-21.36594470575689,3.345139576595573
3.66,366,move,4.492368306348834,0.394927274678829,0.19120150516358814,1.3622140335943296,-0.6255694529614378,1.4989877297028837,22.3109225426635,-0.06545120333743058,-18.86879424504763,3.3311253706356236
3.67,367,move,4.5055442476139795,0.38881707178823066,0.1909321762366009,1.301098649577602,-0.6011303485915288,1.4332534290663437,22.316575220051035,-0.06545120333743058,-19.02353977450915,3.3173210089586576
3.68,368,move,4.51899459631743,0.3820669580268197,0.1906421734202129,1.371387481387562,-0.7137381767691371,1.54600317240433,22.275921736169625,-0.06545120333743058,-16.60488841366117,3.303176179227254
3.69,369,move,4.532383664764079,0.3750292269649796,0.19074520990570806,1.3167096137312926,-0.6839443988891305,1.4837466588552857,22.206623255208783,-0.06545120333743058,-16.922034386457362,3.289067448666161
3.7,370,move,4.545950940859784,0.36763728092403664,0.19088949954596263,1.3836835196216182,-0.7686274126603355,1.5828354879662607,22.112808821702526,-0.06545120333743058,-15.591098035260186,3.274750935710651
3.71,371,move,4.55941738425353,0.36028009276794365,0.19068179576656855,1.325090319694228,-0.7103472960608579,1.503481837724794,22.017864264583036,-0.06545120333743058,-16.726611133710016,3.2605488297075556
3.72,372,move,4.573035492358792,0.35267539981727325,0.18995015092532552,1.3896320008875327,-0.7887177049307049,1.5978587909955768,21.906940903428445,-0.06545120333743058,-15.626521060445736,3.2461794624144926
3.73,373,move,4.586659504869884,0.3450526524499553,0.18890553374616062,1.3457274031441346,-0.7416013389472815,1.5365398756626711,21.742457068452104,0.041042588468316585,-14.48698511296698,3.231813685285395
3.74,374,move,4.600447762441894,0.337222949536963,0.18729756757351793,1.3954678057256666,-0.805161089204279,1.6110911756897646,21.63377107896362,0.041042588468316585,-13.593533298844719,3.2172744768032846
3.75,375,move,4.614027236547314,0.3293102266726472,0.18604955031511564,1.3345070784307511,-0.7834113710785132,1.5474632527840184,21.508560943951725,0.041042588468316585,-13.390592109596335,3.20294690717872
3.7600000000000002,376,move,4.627721833143528,0.3209248513506965,0.1856063667846595,1.3929197993619145,-0.8664542934814818,1.6404172061237745,21.345731926309337,0.041042588468316585,-12.140694208632027,3.188470281852545
3.77,377,move,4.6414257198575575,0.31165309422604703,0.1862029490782493,1.356361025701129,-0.9525269841713826,1.6574145189467986,21.10340842211775,0.041042588468316585,-9.13060566976643,3.173912465588571
3.7800000000000002,378,move,4.655244333972495,0.3020486383622987,0.18694775411380066,1.3985788348225905,-0.9597896759692166,1.6962367108722793,20.836064089439148,0.041042588468316585,-9.931632761331656,3.159228193495642
3.79,379,move,4.668977021874526,0.29209972759838404,0.188095706948746,1.359563245908397,-1.0033612501986797,1.6897177332398552,20.533950410018075,0.041042588468316585,-8.13319051372429,3.144618949062554
3.8000000000000003,380,move,4.682797380391502,0.2820868139805587,0.18892262723977427,1.3973948609867892,-0.9981986475939789,1.7172981504592428,20.199315988366752,0.16921249644841033,-6.479516279697746,3.1299403079666313
3.81,381,move,4.696493547714134,0.27224713167390713,0.18940763904902227,1.34683269992856,-0.9739356056969782,1.6620796869107073,19.91544325766153,0.16921249644841033,-6.2632093678486855,3.1154248480710405
3.8200000000000003,382,move,4.710394529786375,0.26229892525604404,0.18887221698233572,1.4134872160822904,-1.009539779727128,1.7369849385874252,19.630796487327892,0.16921249644841033,-6.724114503332519,3.100719894855939
3.83,383,move,4.724249002898017,0.25213167120836055,0.1878985634365425,1.3734293125160444,-1.0062045237658197,1.7025732348786335,19.324423391860527,0.16921249644841033,-6.148405418006824,3.0860680078549936
3.84,384,move,4.738090571950212,0.2421419372161194,0.18636178473859258,1.3909037814432614,-0.990794197564155,1.7077138141854922,19.03343941622822,0.16921249644841033,-7.041158037425888,3.071469230085944
3.85,385,move,4.751930018286407,0.23203490812608638,0.18469001453282824,1.3822721792306096,-1.017898462432158,1.716622747518129,18.731820305701806,0.16921249644841033,-6.265534957419589,3.0568892643926513
3.86,386,move,4.765841903231077,0.2219472583557643,0.1830398702223162,1.3960391709623146,-0.9993372891488626,1.7168577064930406,18.43511887652344,0.16921249644841033,-7.174806704535012,3.0422651263687643
3.87,387,curve,4.779702543136017,0.2116773541302864,0.1822899019288079,1.4047360631468269,-1.0779705531086727,1.7706789433645682,17.725902657425507,0.40472449997450965,-2.037924547930127,3.027706257605371
3.88,388,curve,4.7939992912464575,0.2018557124813296,0.18149255112310325,1.4019032356675205,-0.9118551757816936,1.672367347138459,17.604691243143677,0.40472449997450965,-6.596260855261343,3.0127706743770677
3.89,389,curve,4.808057650637785,0.19164175346656637,0.18122481126098802,1.410291252784153,-1.0932275416260562,1.7843956611271072,17.437577686285284,0.40472449997450965,-1.927913385465634,2.9980738358009624
3.9,390,curve,4.821849076532444,0.18170566269866573,0.18170649696474633,1.3729707970808063,-0.9285688452893934,1.657494769246281,17.28087028220382,0.40472449997450965,-5.71654438676083,2.983689160566475
3.91,391,curve,4.8356495652595575,0.17140275836380908,0.18282806285646366,1.3775428821628992,-1.0413560797964247,1.7268604104346839,17.093010793313436,0.40472449997450965,-2.7625697154281585,2.969301860089432
3.92,392,curve,4.849452306756304,0.16108074162966937,0.1838013413803461,1.3673994892612553,-0.9969578625114106,1.6922489009762314,16.9036184810654,0.40472449997450965,-3.818579497547268,2.954941593496277
3.93,393,curve,4.86322618993409,0.150601914614831,0.18465873640711353,1.384227182572952,-1.0803344181175083,1.7559064177635286,16.69924848151049,0.40472449997450965,-2.000184452510628,2.9406330047227986
3.94,394,curve,4.876679898751326,0.14045246995629398,0.18543905171255218,1.3159152995717105,-0.9654584840956375,1.6320977789823596,15.89468951667341,0.6961418225267865,0.4577636127979488,2.926692403693893
