time_s,phase,x_cm,y_cm,vx_cm_s,vy_cm_s
1.233000000000000007e+01,4.000000000000000000e+00,1.283059962473369353e+01,-4.717161080963233388e+00,-3.880376849338713185e+01,-8.643267664415771989e+00
1.233999999999999986e+01,4.000000000000000000e+00,1.242115682472725524e+01,-4.800420061170951769e+00,-4.175042165095634772e+01,-8.198288563364513948e+00
1.234999999999999964e+01,4.000000000000000000e+00,1.204536710526254240e+01,-4.886623535780240779e+00,-3.518773164504447948e+01,-8.839579386607626432e+00
1.235999999999999943e+01,4.000000000000000000e+00,1.166879385868884533e+01,-4.970285808312349118e+00,-3.869136804149717790e+01,-8.123010729903217708e+00
1.237000000000000099e+01,4.000000000000000000e+00,1.132637624068428295e+01,-5.052999932429214525e+00,-3.134340557501934654e+01,-8.312257250645027185e+00
1.238000000000000078e+01,4.000000000000000000e+00,1.099068003605831656e+01,-5.131187124987960146e+00,-3.451828959476379310e+01,-7.535686409102114069e+00
1.239000000000000057e+01,4.000000000000000000e+00,1.068564342129469047e+01,-5.209742220639824062e+00,-2.793175249669729965e+01,-8.002221369747912760e+00
1.240000000000000036e+01,4.000000000000000000e+00,1.038570952481640575e+01,-5.285209619055144081e+00,-3.090413637752895681e+01,-7.273613883383861278e+00
1.241000000000000014e+01,4.000000000000000000e+00,1.011330383845745295e+01,-5.362295461734580826e+00,-2.486881327133959729e+01,-8.033155086612335793e+00
1.241999999999999993e+01,4.000000000000000000e+00,9.844408869070949919e+00,-5.440159111727560948e+00,-2.796517241532645670e+01,-7.669217548720956401e+00
1.242999999999999972e+01,4.000000000000000000e+00,9.600878585868649395e+00,-5.523129732737196207e+00,-2.212812446566868374e+01,-8.702772889530802303e+00
1.243999999999999950e+01,4.000000000000000000e+00,9.355822724539603286e+00,-5.607445649403615562e+00,-2.569249742463760455e+01,-8.323340183657771618e+00
1.245000000000000107e+01,4.000000000000000000e+00,9.133547923866830232e+00,-5.696446004070453206e+00,-2.011906320840912699e+01,-9.219085869921023857e+00
1.246000000000000085e+01,4.000000000000000000e+00,8.905650290862720198e+00,-5.784122749966513766e+00,-2.410227421495963540e+01,-8.527321683279605935e+00
1.247000000000000064e+01,4.000000000000000000e+00,8.698885139947064360e+00,-5.874239948755895391e+00,-1.868231281498120921e+01,-9.277318522840365844e+00
1.248000000000000043e+01,4.000000000000000000e+00,8.485728938607598693e+00,-5.961903925971319573e+00,-2.265013308638602751e+01,-8.453387349032096765e+00
1.249000000000000021e+01,4.000000000000000000e+00,8.291748000953564457e+00,-6.050308331653246441e+00,-1.748715686707936001e+01,-9.046553101321910262e+00
1.250000000000000000e+01,4.000000000000000000e+00,8.091707021085928986e+00,-6.135146707920773324e+00,-2.132982177873824980e+01,-8.133970084830464131e+00
1.250999999999999979e+01,4.000000000000000000e+00,7.911721461134881395e+00,-6.218886304058703907e+00,-1.591930203263240173e+01,-8.494698515464893518e+00
1.251999999999999957e+01,4.000000000000000000e+00,7.729019919804355432e+00,-6.297489561584688644e+00,-1.948214049843818430e+01,-7.445184263081429776e+00
1.253000000000000114e+01,4.000000000000000000e+00,7.567795074675164102e+00,-6.373649138880295162e+00,-1.401038178194204065e+01,-7.696855341810604045e+00
1.254000000000000092e+01,4.000000000000000000e+00,7.405174689197916216e+00,-6.443866788912874455e+00,-1.744266105697301228e+01,-6.571886015682346205e+00
1.255000000000000071e+01,4.000000000000000000e+00,7.263738031541477902e+00,-6.511282937626313938e+00,-1.208230563015741765e+01,-6.828584868414220743e+00
1.256000000000000050e+01,4.000000000000000000e+00,7.120001670379287440e+00,-6.572919245362515817e+00,-1.559892683110340172e+01,-5.725270131720794353e+00
1.257000000000000028e+01,4.000000000000000000e+00,6.994300819449344786e+00,-6.632914728369616597e+00,-1.076446498713817057e+01,-6.191350496053978247e+00
1.258000000000000007e+01,4.000000000000000000e+00,6.861593929632266331e+00,-6.689015513426024739e+00,-1.465161375169048696e+01,-5.249691613836318993e+00
1.258999999999999986e+01,4.000000000000000000e+00,6.736078225976465994e+00,-6.742908896507709748e+00,-1.065275419300177973e+01,-5.624513878675719170e+00
1.259999999999999964e+01,4.000000000000000000e+00,6.606667948131600632e+00,-6.793780485023876992e+00,-1.423006784108283895e+01,-4.758339207181591313e+00
1.260999999999999943e+01,4.000000000000000000e+00,6.494754980571569192e+00,-6.845530563659818490e+00,-9.337672734597429525e+00,-5.417508318523951871e+00
1.262000000000000099e+01,4.000000000000000000e+00,6.377563160913483742e+00,-6.894320827997361789e+00,-1.301558391145183613e+01,-4.561685776040767415e+00
1.263000000000000078e+01,4.000000000000000000e+00,6.277226867551692457e+00,-6.944271955436247090e+00,-8.215188423047681709e+00,-5.248403013809877393e+00
1.264000000000000057e+01,4.000000000000000000e+00,6.171483707478961023e+00,-6.991283527801428477e+00,-1.186785734661204827e+01,-4.381607644834238258e+00
1.265000000000000036e+01,4.000000000000000000e+00,6.082210484553377761e+00,-7.039562861759450563e+00,-7.133718941827243754e+00,-5.087723486804782702e+00
1.266000000000000014e+01,4.000000000000000000e+00,5.987389570432331887e+00,-7.084860348713227118e+00,-1.078427236780251164e+01,-4.204442687515000721e+00
1.266999999999999993e+01,4.000000000000000000e+00,5.908472961375626831e+00,-7.131492170823464427e+00,-6.133767086718230566e+00,-4.929806623138238919e+00
1.267999999999999972e+01,4.000000000000000000e+00,5.823541894611010683e+00,-7.175172991717071014e+00,-9.813213311800431882e+00,-4.040729325320703502e+00
1.268999999999999950e+01,4.000000000000000000e+00,5.753835790044846021e+00,-7.220391326032578050e+00,-5.255085631428308091e+00,-4.801779710434953330e+00
1.270000000000000107e+01,4.000000000000000000e+00,5.677419652814095663e+00,-7.262767233531949529e+00,-8.984110994106769610e+00,-3.912391667684277596e+00
1.271000000000000085e+01,4.000000000000000000e+00,5.615530359176641895e+00,-7.306986411037633466e+00,-4.509923976174427196e+00,-4.718328598355165937e+00
1.272000000000000064e+01,4.000000000000000000e+00,5.546372949227422744e+00,-7.348538906550386329e+00,-8.276212305181571693e+00,-3.833703854167629821e+00
1.273000000000000043e+01,4.000000000000000000e+00,5.491145030163179896e+00,-7.392225339297234576e+00,-3.873661363465712881e+00,-4.678614441897894771e+00
1.274000000000000021e+01,4.000000000000000000e+00,5.428293517408985025e+00,-7.433373533342932049e+00,-7.655145109979372364e+00,-3.794818663666302161e+00
1.275000000000000000e+01,4.000000000000000000e+00,5.378877856093631671e+00,-7.476823489693072311e+00,-3.316800058502198389e+00,-4.662123972648844372e+00
1.275999999999999979e+01,4.000000000000000000e+00,5.321679709828145199e+00,-7.517775958639686174e+00,-7.094540516727404267e+00,-3.772090723600329820e+00
1.276999999999999957e+01,4.000000000000000000e+00,5.277512132095462327e+00,-7.561036303306853057e+00,-2.809602364447485456e+00,-4.644908588192157239e+00
1.278000000000000114e+01,4.000000000000000000e+00,5.225544275195547428e+00,-7.601761577886946952e+00,-6.572568013256282704e+00,-3.742425738296711657e+00
1.279000000000000092e+01,4.000000000000000000e+00,5.186316578401243937e+00,-7.644688274956472185e+00,-2.326529061958917399e+00,-4.613527269086676874e+00
1.280000000000000071e+01,4.000000000000000000e+00,5.139231557351350510e+00,-7.685034411766854312e+00,-6.085646235298452389e+00,-3.697809625490089402e+00
1.281000000000000050e+01,4.000000000000000000e+00,5.104691337145348839e+00,-7.727557276512254880e+00,-1.868020032358377103e+00,-4.581543550922821062e+00
1.282000000000000028e+01,4.000000000000000000e+00,5.055268693752125841e+00,-7.775085102858700026e+00,-6.373069619227325511e+00,-4.309007599620522377e+00
1.283000000000000007e+01,4.000000000000000000e+00,5.021377260818588262e+00,-7.815972704300150120e+00,-1.640283632146643411e+00,-4.464031168835725261e+00
1.283999999999999986e+01,4.000000000000000000e+00,4.972945401944072863e+00,-7.862002505599583024e+00,-6.223948692256621840e+00,-4.094689224819322959e+00
1.284999999999999964e+01,4.000000000000000000e+00,4.944368310964256885e+00,-7.901231957449428300e+00,-1.335573639608336638e+00,-4.586037553603728334e+00
1.285999999999999943e+01,4.000000000000000000e+00,4.899149319894815946e+00,-7.952322294642230283e+00,-5.900261861519178197e+00,-4.719759678519743318e+00
1.287000000000000099e+01,4.000000000000000000e+00,4.869848203640982476e+00,-7.996454420626545989e+00,-1.119102795963468289e+00,-4.922290458819695402e+00
1.288000000000000078e+01,4.000000000000000000e+00,4.837674701848967196e+00,-8.039881239252700595e+00,-4.419572307609444195e+00,-3.956870017162160469e+00
1.289000000000000057e+01,4.000000000000000000e+00,4.821058197303927706e+00,-8.085447430415554138e+00,2.268559673553258160e-02,-4.934737839951113259e+00
1.290000000000000036e+01,4.000000000000000000e+00,4.793292017186216114e+00,-8.138582159461101639e+00,-4.223233038008118889e+00,-4.804312924237797766e+00
1.291000000000000014e+01,4.000000000000000000e+00,4.780890869323074277e+00,-8.180140775093160954e+00,2.132710171618701356e-01,-5.019552519620604336e+00
1.291999999999999993e+01,4.000000000000000000e+00,4.756396846335554152e+00,-8.227502990515931813e+00,-3.925858684852918223e+00,-4.580449105405608456e+00
1.292999999999999972e+01,4.000000000000000000e+00,4.742362932026034983e+00,-8.283651965264748895e+00,2.431574463859290103e-02,-6.251835324547692530e+00
1.293999999999999950e+01,4.000000000000000000e+00,4.716830050093317794e+00,-8.341954399922910213e+00,-4.013343693871681772e+00,-5.642643171772697031e+00
1.295000000000000107e+01,4.000000000000000000e+00,4.701258044812460568e+00,-8.407420470477259045e+00,-1.193050179028737334e-01,-7.095389246770543501e+00
1.296000000000000085e+01,4.000000000000000000e+00,4.675603397715620169e+00,-8.473594772867278024e+00,-4.001777154045301543e+00,-6.357838586096260514e+00
1.297000000000000064e+01,4.000000000000000000e+00,4.660249425398429679e+00,-8.545378734270020260e+00,-5.167886970745480535e-02,-7.687087263765393530e+00
1.298000000000000043e+01,4.000000000000000000e+00,4.636068624584106068e+00,-8.616954638198908611e+00,-3.824822331209315251e+00,-6.851077127974611436e+00
1.299000000000000021e+01,4.000000000000000000e+00,4.622472498973067445e+00,-8.693152149574467913e+00,1.419068985351296108e-01,-8.102899517032021492e+00
1.300000000000000000e+01,4.000000000000000000e+00,4.600407494041770740e+00,-8.768323277266100391e+00,-3.610726306854757262e+00,-7.159045321756378755e+00
1.300999999999999979e+01,4.000000000000000000e+00,4.588668130334875528e+00,-8.847446724439986809e+00,3.127897880054720803e-01,-8.389526750158845303e+00
1.301999999999999957e+01,4.000000000000000000e+00,4.567871313619023432e+00,-8.925061152691494470e+00,-3.521437393907576929e+00,-7.363074950247330719e+00
1.303000000000000114e+01,4.000000000000000000e+00,4.546011809605984055e+00,-9.002958203268054405e+00,-6.229580879367577761e-01,-8.300860109457273595e+00
1.304000000000000092e+01,4.000000000000000000e+00,4.516683379699115264e+00,-9.079566908916767431e+00,-4.352029158849363810e+00,-7.251066197476739639e+00
1.305000000000000071e+01,4.000000000000000000e+00,4.498486121809673222e+00,-9.160264355729873742e+00,-3.290708045818102612e-01,-8.580416823824114303e+00
1.306000000000000050e+01,4.000000000000000000e+00,4.469919446310882449e+00,-9.239000376235578571e+00,-4.319112420951794817e+00,-7.446592829453263285e+00
1.307000000000000028e+01,4.000000000000000000e+00,4.451402086469266273e+00,-9.321751041732595056e+00,-4.320564492470403417e-01,-8.782414867224987987e+00
1.308000000000000007e+01,4.000000000000000000e+00,4.421921674016437542e+00,-9.402340858778829968e+00,-4.422173435506667971e+00,-7.636355101202867424e+00
1.308999999999999986e+01,4.000000000000000000e+00,4.401446696288808802e+00,-9.487101024007635885e+00,-6.612570404941557900e-01,-8.988065971035249291e+00
1.309999999999999964e+01,4.000000000000000000e+00,4.370474995133517560e+00,-9.569938241429017722e+00,-4.562016720299951977e+00,-7.869295605718495956e+00
1.310999999999999943e+01,4.000000000000000000e+00,4.348332481783398151e+00,-9.657268815677808149e+00,-8.082807596318720700e-01,-9.280110958313704472e+00
1.312000000000000099e+01,4.000000000000000000e+00,4.316747504258944268e+00,-9.743472675244191805e+00,-4.578035843935059468e+00,-8.232165598106190529e+00
1.313000000000000078e+01,4.000000000000000000e+00,4.294592234240464990e+00,-9.834887310203905386e+00,-7.769422729322024157e-01,-9.733469262140969747e+00
1.314000000000000057e+01,4.000000000000000000e+00,4.263862682045582275e+00,-9.925457727909249073e+00,-4.455525716419756144e+00,-8.679098778982803353e+00
1.315000000000000036e+01,4.000000000000000000e+00,4.242864009785262347e+00,-1.002206706299082128e+01,-6.522452627695956018e-01,-1.029352326150926267e+01
1.316000000000000014e+01,4.000000000000000000e+00,4.213521959342809708e+00,-1.011871091449520144e+01,-4.318521072404716499e+00,-9.286025859247400760e+00
1.316999999999999993e+01,4.000000000000000000e+00,4.193556995044245284e+00,-1.022175952756570005e+01,-5.627341113209338719e-01,-1.095661502995521097e+01
1.317999999999999972e+01,4.000000000000000000e+00,4.164344296456707895e+00,-1.032448649422896203e+01,-4.360664546459243951e+00,-9.851340394138750511e+00
1.318999999999999950e+01,4.000000000000000000e+00,4.144488112067128860e+00,-1.043331484198357906e+01,-5.698401910807081583e-01,-1.151716760125575156e+01
1.320000000000000107e+01,4.000000000000000000e+00,4.113285199594625574e+00,-1.054028606748845576e+01,-4.606495256873825106e+00,-1.022348934368956819e+01
1.321000000000000085e+01,4.000000000000000000e+00,4.091434434351794103e+00,-1.065290704020122270e+01,-8.188209664756875839e-01,-1.187175293480550486e+01
1.322000000000000064e+01,4.000000000000000000e+00,4.057094397421042942e+00,-1.076257395746706003e+01,-4.933682737669928819e+00,-1.046800887039666605e+01
1.323000000000000043e+01,4.000000000000000000e+00,4.031340023773227976e+00,-1.087766411119982024e+01,-1.276888427643956048e+00,-1.208748407137497871e+01
1.324000000000000021e+01,4.000000000000000000e+00,3.993153047273284351e+00,-1.098928846571615381e+01,-5.331819192975468802e+00,-1.064808202565028239e+01
1.325000000000000000e+01,4.000000000000000000e+00,3.961952635258936262e+00,-1.110637261099176065e+01,-1.876170665147205208e+00,-1.230441711856185272e+01
1.325999999999999979e+01,4.000000000000000000e+00,3.919518199048217078e+00,-1.122047290872409064e+01,-5.661991555419602307e+00,-1.084772988116468007e+01
1.326999999999999957e+01,4.000000000000000000e+00,3.884964017479884735e+00,-1.133754555288263610e+01,-2.098479871978401690e+00,-1.221652367305552467e+01
1.328000000000000114e+01,4.000000000000000000e+00,3.842647692240633184e+00,-1.144933641813970304e+01,-5.541548197269636766e+00,-1.050103982208664277e+01
1.329000000000000092e+01,4.000000000000000000e+00,3.809532801435317140e+00,-1.156212408427441218e+01,-1.916173426125918677e+00,-1.173150156049739046e+01
1.330000000000000071e+01,4.000000000000000000e+00,3.769409620128707505e+00,-1.166833417509378990e+01,-5.317411572331758762e+00,-9.900016354733361723e+00
1.331000000000000050e+01,4.000000000000000000e+00,3.738562914190070252e+00,-1.177511671358606904e+01,-1.693364962580800492e+00,-1.112812569846156840e+01
1.332000000000000028e+01,4.000000000000000000e+00,3.699138748137664745e+00,-1.187414645755805687e+01,-5.334536559136627609e+00,-9.066879794440712459e+00
1.333000000000000007e+01,4.000000000000000000e+00,3.669865822011505241e+00,-1.197512350138009296e+01,-1.571369709204196941e+00,-1.066800576332458306e+01
1.333999999999999986e+01,4.000000000000000000e+00,3.627815695188214118e+00,-1.206983225739825194e+01,-5.715392412728867555e+00,-8.835359287734180000e+00
1.334999999999999964e+01,4.000000000000000000e+00,3.594984618037607493e+00,-1.216923998476560875e+01,-2.020464110378503708e+00,-1.052388983667893463e+01
1.335999999999999943e+01,4.000000000000000000e+00,3.548644227567121501e+00,-1.226256985339923311e+01,-6.084620499021948348e+00,-8.623204483438618340e+00
1.337000000000000099e+01,4.000000000000000000e+00,3.510794294442900476e+00,-1.235828639671436946e+01,-2.530210440831084817e+00,-1.000185893861389275e+01
1.338000000000000078e+01,4.000000000000000000e+00,3.461743525141249833e+00,-1.244525627859786887e+01,-6.294639711049676123e+00,-7.878557761925887526e+00
1.339000000000000057e+01,4.000000000000000000e+00,3.420987268877747400e+00,-1.253222742420238234e+01,-2.799338946203873579e+00,-9.117023926812152013e+00
1.340000000000000036e+01,4.000000000000000000e+00,3.370990646326427864e+00,-1.261054599767539663e+01,-6.323844868459305602e+00,-7.001612635399373730e+00
1.341000000000000014e+01,4.000000000000000000e+00,3.329540472628730985e+00,-1.268841002308273502e+01,-2.829752773474644822e+00,-8.226314743363348114e+00
1.341999999999999993e+01,4.000000000000000000e+00,3.279812506185768139e+00,-1.275769500015871216e+01,-6.293927356505535364e+00,-6.074710826324907664e+00
1.342999999999999972e+01,4.000000000000000000e+00,3.239136105095255402e+00,-1.282557742942849721e+01,-2.734063416410293712e+00,-7.171988954751143730e+00
1.343999999999999950e+01,4.000000000000000000e+00,3.189748997206927950e+00,-1.288326298955094984e+01,-6.275835880142609291e+00,-4.846577487734904821e+00
1.345000000000000107e+01,4.000000000000000000e+00,3.149367001502777264e+00,-1.293982834270558868e+01,-2.700712353066498483e+00,-6.106604436864254026e+00
1.346000000000000085e+01,4.000000000000000000e+00,3.098638366486257567e+00,-1.298800043146435357e+01,-6.503114111590613255e+00,-4.081801538252578965e+00
1.347000000000000064e+01,4.000000000000000000e+00,3.057146869612155538e+00,-1.304149941595345297e+01,-2.851348323950243735e+00,-6.069192269615913737e+00
1.348000000000000043e+01,4.000000000000000000e+00,3.003261374034634557e+00,-1.309049889791511490e+01,-6.798050051249038717e+00,-4.251908972909826723e+00
1.349000000000000021e+01,4.000000000000000000e+00,2.958367146160500116e+00,-1.314544999812405557e+01,-3.236522327792003217e+00,-6.161811951275331545e+00
1.350000000000000000e+01,4.000000000000000000e+00,2.902547431005296552e+00,-1.319490372702844461e+01,-6.910639029132209288e+00,-4.239461108075739837e+00
1.350999999999999979e+01,4.000000000000000000e+00,2.855811383230775213e+00,-1.324835574866339272e+01,-3.402688701088264267e+00,-5.937388697379704539e+00
1.351999999999999957e+01,4.000000000000000000e+00,2.799873523163055378e+00,-1.329507316153393148e+01,-6.899436828114479781e+00,-3.892550178280889561e+00
1.353000000000000114e+01,4.000000000000000000e+00,2.752394973764722419e+00,-1.334363973424440886e+01,-3.476735675497408362e+00,-5.393304448105524784e+00
1.354000000000000092e+01,4.000000000000000000e+00,2.696406125831968037e+00,-1.338448559299909491e+01,-6.882561339315758531e+00,-3.253784640052025612e+00
1.355000000000000071e+01,4.000000000000000000e+00,2.648665530878183461e+00,-1.342619959839466404e+01,-3.504828580055431519e+00,-4.682470666643695267e+00
1.356000000000000050e+01,4.000000000000000000e+00,2.592622610305021613e+00,-1.345961833562466836e+01,-6.887558199954869842e+00,-2.485108035106798674e+00
1.357000000000000028e+01,4.000000000000000000e+00,2.543075835322391676e+00,-1.349291427721083281e+01,-4.361616372522168383e+00,-3.481158423916484779e+00
1.358000000000000007e+01,4.000000000000000000e+00,2.480153786989110376e+00,-1.351528039378459844e+01,-7.529686242131409024e+00,-1.404356398478311174e+00
1.358999999999999986e+01,4.000000000000000000e+00,2.427392229719714578e+00,-1.353990064253823888e+01,-3.903004589374085676e+00,-3.083262257125563899e+00
1.359999999999999964e+01,4.000000000000000000e+00,2.363796892636153668e+00,-1.356181062509991264e+01,-6.041222190933391190e+00,-2.255727461267686085e+00
1.360999999999999943e+01,4.000000000000000000e+00,2.309419899517769270e+00,-1.358042025992140012e+01,-5.312444542309424200e+00,-2.086057944210059745e+00
1.362000000000000099e+01,4.000000000000000000e+00,2.260295599601751082e+00,-1.360440898900436224e+01,-4.596896338976563356e+00,-2.610373764100951455e+00
1.363000000000000078e+01,4.000000000000000000e+00,2.218415554730382322e+00,-1.363287773340681497e+01,-3.895400186690461286e+00,-3.016254133443174279e+00
1.364000000000000057e+01,4.000000000000000000e+00,2.176543559289911833e+00,-1.366784058853872175e+01,-4.014820985279757615e+00,-3.570612568270335796e+00
1.365000000000000036e+01,4.000000000000000000e+00,2.144827249173621997e+00,-1.370223651080516625e+01,-3.125325869097086429e+00,-3.410451648336895847e+00
1.366000000000000014e+01,4.000000000000000000e+00,2.108630656286497818e+00,-1.373860768836064317e+01,-3.443394374656488566e+00,-3.599011538380967323e+00
1.366999999999999993e+01,4.000000000000000000e+00,2.074502100887856137e+00,-1.377427827930482529e+01,-3.394849604479469818e+00,-3.506381290460324429e+00
1.367999999999999972e+01,4.000000000000000000e+00,2.040571120867678445e+00,-1.380776583222462506e+01,-3.399416671374805965e+00,-3.230080812933812329e+00
1.368999999999999950e+01,4.000000000000000000e+00,2.006303277526569229e+00,-1.383814625848907376e+01,-3.450308606305744430e+00,-2.906135268703053498e+00
1.370000000000000107e+01,4.000000000000000000e+00,1.971422878281784863e+00,-1.386517705012531643e+01,-3.512993798115358057e+00,-2.570503166281830065e+00
1.371000000000000085e+01,4.000000000000000000e+00,1.938796593296051141e+00,-1.388906360330551593e+01,-3.088243341426057498e+00,-2.268583410548627999e+00
1.372000000000000064e+01,4.000000000000000000e+00,1.910719228470165287e+00,-1.391195082847533904e+01,-2.620314907762625989e+00,-2.387761102867479668e+00
1.373000000000000043e+01,4.000000000000000000e+00,1.887310097748774451e+00,-1.393782818645407318e+01,-2.150971486512965658e+00,-2.726124126331720188e+00
1.374000000000000021e+01,4.000000000000000000e+00,1.868670072561184892e+00,-1.396703143941681624e+01,-1.671201055134735602e+00,-3.042514238403150717e+00
1.375000000000000000e+01,4.000000000000000000e+00,1.854489125869813737e+00,-1.399918868744243738e+01,-1.269217916844306737e+00,-3.327558987744024588e+00
1.375999999999999979e+01,4.000000000000000000e+00,1.843391021826151333e+00,-1.403395566034396325e+01,-1.024318491872090675e+00,-3.568488334920427718e+00
1.376999999999999957e+01,4.000000000000000000e+00,1.833824734307641036e+00,-1.407075554945503626e+01,-9.310885193719222741e-01,-3.745001702406133948e+00
1.378000000000000114e+01,4.000000000000000000e+00,1.824230592580398547e+00,-1.410883105081922295e+01,-1.003337622908595295e+00,-3.831771204208717752e+00
1.379000000000000092e+01,4.000000000000000000e+00,1.812926299556225418e+00,-1.414701789155066436e+01,-1.232047683293867602e+00,-3.796091063132112087e+00
1.380000000000000071e+01,4.000000000000000000e+00,1.798705207067353928e+00,-1.418428238979452871e+01,-1.556887521586326484e+00,-3.669395318262377081e+00
1.381000000000000050e+01,4.000000000000000000e+00,1.780967425954058880e+00,-1.421993999357072092e+01,-1.920385274563741307e+00,-3.492311763131791924e+00
1.382000000000000028e+01,4.000000000000000000e+00,1.760809012236643323e+00,-1.424997222315881373e+01,-2.156010569224078299e+00,-2.920884375450971238e+00
1.383000000000000007e+01,4.000000000000000000e+00,1.737828700763787593e+00,-1.427725842180920601e+01,-2.384295352051070349e+00,-2.636864755225778456e+00
1.383999999999999986e+01,4.000000000000000000e+00,1.713293761573279506e+00,-1.430266035592627993e+01,-2.423245605840875339e+00,-2.470922577165092449e+00
1.384999999999999964e+01,4.000000000000000000e+00,1.691636238498473332e+00,-1.432642894616197893e+01,-2.016601626476828280e+00,-2.327896424528634878e+00
1.385999999999999943e+01,4.000000000000000000e+00,1.673346295461853206e+00,-1.434910580163505323e+01,-1.714737646163340345e+00,-2.227097120700678889e+00
1.387000000000000099e+01,4.000000000000000000e+00,1.657598914803336543e+00,-1.437072772582236624e+01,-1.491095501982602878e+00,-2.117698045130309570e+00
1.388000000000000078e+01,4.000000000000000000e+00,1.643717191267535238e+00,-1.439118930492881709e+01,-1.323182751013824099e+00,-1.995437628844539901e+00
1.389000000000000057e+01,4.000000000000000000e+00,1.631436457120133854e+00,-1.441020988315707996e+01,-1.167669814479770363e+00,-1.837290309408203592e+00
1.390000000000000036e+01,4.000000000000000000e+00,1.620544949893674591e+00,-1.442769815613484141e+01,-1.041582220050873531e+00,-1.689994528454682676e+00
1.391000000000000014e+01,4.000000000000000000e+00,1.610564882369621476e+00,-1.444355176852784872e+01,-9.831177179742405237e-01,-1.510075368057424372e+00
1.391999999999999993e+01,4.000000000000000000e+00,1.600481744924172833e+00,-1.445745322127964805e+01,-1.041070723761958972e+00,-1.309927978088202494e+00
1.392999999999999972e+01,4.000000000000000000e+00,1.589108316688757405e+00,-1.446935559974780183e+01,-1.217874610259888746e+00,-1.110276856127400125e+00
1.393999999999999950e+01,4.000000000000000000e+00,1.575142558950168636e+00,-1.447923975928459051e+01,-1.532981856803009801e+00,-9.064775838806079511e-01
1.395000000000000107e+01,4.000000000000000000e+00,1.557365642151504526e+00,-1.448705916572884966e+01,-1.951038181309389774e+00,-6.985624507336865019e-01
1.396000000000000085e+01,4.000000000000000000e+00,1.535125719379908604e+00,-1.449280209647241868e+01,-2.408144835009846219e+00,-4.924191994276684303e-01
1.397000000000000064e+01,4.000000000000000000e+00,1.508296644111666751e+00,-1.449650440278898422e+01,-2.861668725780774913e+00,-2.896823908560193228e-01
1.398000000000000043e+01,4.000000000000000000e+00,1.477323254162175248e+00,-1.449823230670866359e+01,-3.235114402697762070e+00,-9.612646126132431967e-02
1.399000000000000021e+01,4.000000000000000000e+00,1.443578015256867797e+00,-1.449807872357358995e+01,-3.446660807935999493e+00,8.745202313060045085e-02
1.400000000000000000e+01,4.000000000000000000e+00,1.411865297443098743e+00,-1.449598286146169279e+01,-2.990111245797570039e+00,2.800864371430876187e-01
1.400999999999999979e+01,4.000000000000000000e+00,1.384289307014340054e+00,-1.449230596369479329e+01,-2.612512362302478408e+00,4.228333546987526614e-01
1.401999999999999957e+01,4.000000000000000000e+00,1.360113074423795920e+00,-1.448737474853258611e+01,-2.294140413329087469e+00,5.353753935622255211e-01
1.403000000000000114e+01,4.000000000000000000e+00,1.338853943021667714e+00,-1.448152176878973663e+01,-2.018658659681836998e+00,6.145084650394926351e-01
1.404000000000000092e+01,4.000000000000000000e+00,1.320197070534964379e+00,-1.447503082625549986e+01,-1.761983212892372030e+00,6.703152808697186993e-01
1.405000000000000071e+01,4.000000000000000000e+00,1.304185476501106500e+00,-1.446807021168522667e+01,-1.498438815400295443e+00,7.124848308071920489e-01
1.406000000000000050e+01,4.000000000000000000e+00,1.290498022408984369e+00,-1.446068419449708742e+01,-1.290506889519933420e+00,7.571598145974675065e-01
1.407000000000000028e+01,4.000000000000000000e+00,1.278461202752817272e+00,-1.445279772809093899e+01,-1.159296384428165627e+00,8.106698465414181598e-01
1.408000000000000007e+01,4.000000000000000000e+00,1.267020650064074827e+00,-1.444433720893327688e+01,-1.151668379244117135e+00,8.706772711465483594e-01
1.408999999999999986e+01,4.000000000000000000e+00,1.254867732140398928e+00,-1.443521427164858117e+01,-1.276766730479739653e+00,9.420706324178919067e-01
1.409999999999999964e+01,4.000000000000000000e+00,1.240617993697724186e+00,-1.442527403632592709e+01,-1.539473802113886514e+00,1.031166401609096006e+00
1.410999999999999943e+01,4.000000000000000000e+00,1.223151570749513972e+00,-1.441433285305652134e+01,-1.892604572308023592e+00,1.138380694910797519e+00
1.412000000000000099e+01,4.000000000000000000e+00,1.201956681890625545e+00,-1.440223920600836927e+01,-2.272850926879749878e+00,1.257753177732935379e+00
1.413000000000000078e+01,4.000000000000000000e+00,1.177004111089651417e+00,-1.438890306854262136e+01,-2.636168271746041736e+00,1.384720672580656231e+00
1.414000000000000057e+01,4.000000000000000000e+00,1.148963861320104973e+00,-1.437428553192057201e+01,-2.897648652750018705e+00,1.512911641459319556e+00
1.415000000000000036e+01,4.000000000000000000e+00,1.119323604886313550e+00,-1.435840976962390947e+01,-2.932186635954842302e+00,1.640650691445326492e+00
1.416000000000000014e+01,4.000000000000000000e+00,1.092601365604308983e+00,-1.434122927653472601e+01,-2.509056007999696192e+00,1.761450244472398285e+00
1.416999999999999993e+01,4.000000000000000000e+00,1.069784352397836980e+00,-1.432314792253485081e+01,-2.136115690776916765e+00,1.834550562090854875e+00
1.417999999999999972e+01,4.000000000000000000e+00,1.050450637136850052e+00,-1.430452528164519421e+01,-1.802373090876372874e+00,1.876745332634587093e+00
